고객ID,연월,로그인횟수,서비스이용시간(분),문의횟수,불만횟수
C01905,2024-06,52,1831,0,0
C01906,2023-01,42,2035,4,0
C01906,2023-02,43,1908,3,0
C01906,2023-03,38,1763,0,1
C01906,2023-04,28,2531,0,0
C01906,2023-05,36,1153,2,3
C01906,2023-06,22,1429,2,2
C01906,2023-07,32,1528,7,1
C01906,2023-08,41,1616,2,3
C01906,2023-09,33,1401,3,2
C01906,2023-10,32,1691,6,1
C01906,2023-11,36,574,4,2
C01906,2023-12,17,914,4,2
C01906,2024-01,28,706,3,2
C01906,2024-02,17,818,6,0
C01906,2024-03,19,1106,1,2
C01906,2024-04,0,210,4,3
C01906,2024-05,0,301,6,4
C01906,2024-06,15,741,3,4
C01907,2023-01,32,1832,1,0
C01907,2023-02,40,1009,1,0
C01907,2023-03,37,1564,4,0
C01907,2023-04,31,1979,1,1
C01907,2023-05,17,1950,1,0
C01907,2023-06,30,2263,2,1
C01907,2023-07,11,1676,4,0
C01907,2023-08,42,1438,0,0
C01907,2023-09,25,1702,1,0
C01907,2023-10,43,1761,3,0
C01907,2023-11,44,942,1,0
C01907,2023-12,32,1865,3,0
C01907,2024-01,34,804,1,0
C01907,2024-02,26,1620,3,0
C01907,2024-03,27,1293,3,1
C01907,2024-04,42,2195,2,0
C01907,2024-05,25,1009,3,1
C01907,2024-06,21,751,2,0
C01908,2023-02,43,1415,3,0
C01908,2023-03,37,2769,2,1
C01908,2023-04,39,1679,3,0
C01908,2023-05,18,1454,4,0
C01908,2023-06,49,968,2,0
C01908,2023-07,41,1598,1,0
C01908,2023-08,28,1489,3,1
C01908,2023-09,46,1628,1,0
C01908,2023-10,48,1699,0,0
C01908,2023-11,35,2541,0,0
C01908,2023-12,10,1647,0,0
C01908,2024-01,44,2029,1,0
C01908,2024-02,30,1396,3,0
C01908,2024-03,32,1831,1,0
C01908,2024-04,48,1635,3,0
C01908,2024-05,35,1525,0,0
C01908,2024-06,37,1030,2,0
C01909,2023-01,39,2188,2,1
C01909,2023-02,34,2097,2,0
C01909,2023-03,13,2018,5,1
C01909,2023-04,24,1909,1,1
C01909,2023-05,23,1244,0,0
C01909,2023-06,34,1828,5,2
C01909,2023-07,19,1323,3,1
C01909,2023-08,15,1083,0,2
C01909,2023-10,10,836,3,3
C01909,2023-11,22,1106,7,2
C01909,2023-12,37,1108,4,0
C01909,2024-01,18,412,6,3
C01909,2024-02,11,1048,2,3
C01909,2024-03,12,860,1,2
C01909,2024-04,24,576,6,4
C01909,2024-05,17,416,5,3
C01909,2024-06,0,423,9,1
C01910,2023-02,28,2056,3,0
C01910,2023-03,30,2168,3,1
C01910,2023-05,30,1352,3,1
C01910,2023-08,29,1488,2,0
C01910,2023-09,36,1474,3,1
C01910,2023-10,5,350,4,1
C01910,2023-11,20,865,8,1
C01910,2024-01,25,412,1,2
C01910,2024-03,0,1202,5,2
C01910,2024-04,22,513,2,4
C01911,2023-01,31,1423,3,0
C01911,2023-02,42,993,1,2
C01911,2023-03,20,1134,1,0
C01911,2023-04,43,1246,1,0
C01911,2023-05,24,1510,2,0
C01911,2023-06,53,2562,0,0
C01911,2023-07,28,1205,1,0
C01911,2023-08,18,1288,0,0
C01911,2023-09,22,1275,1,0
C01911,2023-11,37,1149,1,0
C01911,2023-12,32,1446,5,1
C01911,2024-02,27,950,1,0
C01911,2024-03,38,1021,0,0
C01911,2024-04,51,1388,3,0
C01911,2024-06,45,946,1,0
C01912,2023-01,30,2536,0,0
C01912,2023-02,30,1816,4,1
C01912,2023-03,40,1304,3,0
C01912,2023-04,17,1772,4,1
C01912,2023-06,32,2001,6,1
C01912,2023-07,28,649,1,2
C01912,2023-11,18,1100,3,2
C01912,2023-12,18,349,6,3
C01912,2024-02,12,836,8,3
C01912,2024-05,15,720,5,3
C01912,2024-06,13,976,5,4
C01913,2023-01,35,1712,1,0
C01913,2023-02,24,1339,4,0
C01913,2023-03,38,1686,2,1
C01913,2023-04,25,1553,2,0
C01913,2023-05,66,946,1,0
C01913,2023-06,33,1485,1,1
C01913,2023-07,24,1415,0,2
C01913,2023-09,35,1367,1,1
C01913,2023-10,35,1125,1,1
C01913,2023-11,20,1443,0,1
C01913,2023-12,51,1619,3,0
C01913,2024-01,54,1551,1,0
C01913,2024-03,31,1652,1,0
C01913,2024-04,31,1213,0,0
C01913,2024-05,35,1279,3,1
C01913,2024-06,31,1525,0,0
C01914,2023-01,44,1742,0,0
C01914,2023-02,33,539,3,0
C01914,2023-03,22,1419,2,0
C01914,2023-06,35,1387,3,0
C01914,2023-07,34,2278,2,0
C01914,2023-08,35,2166,0,1
C01914,2023-09,27,1226,3,2
C01914,2024-01,19,1431,3,0
C01914,2024-04,46,1409,0,0
C01914,2024-05,37,1320,1,1
C01914,2024-06,39,1309,2,0
C01915,2023-01,42,1476,2,0
C01915,2023-02,34,1102,4,0
C01915,2023-03,22,1484,1,0
C01915,2023-04,34,1750,4,0
C01915,2023-05,31,1970,3,0
C01915,2023-06,41,1465,3,0
C01915,2023-07,32,1155,1,0
C01915,2023-08,26,1717,1,0
C01915,2023-09,35,1307,5,1
C01915,2024-01,37,1573,3,1
C01915,2024-02,31,1443,1,0
C01915,2024-03,53,1911,2,1
C01915,2024-05,34,1147,1,0
C01915,2024-06,47,1097,4,2
C01916,2023-01,35,1877,5,0
C01916,2023-02,43,1684,0,0
C01916,2023-03,35,1321,2,1
C01916,2023-04,29,1413,4,1
C01916,2023-07,16,1335,5,1
C01916,2023-08,13,1260,2,2
C01916,2023-10,8,1369,4,3
C01916,2023-11,10,433,4,3
C01916,2023-12,15,1119,3,3
C01916,2024-03,8,491,5,2
C01917,2023-01,29,1587,2,1
C01917,2023-03,37,1176,2,1
C01917,2023-04,39,1021,4,2
C01917,2023-06,32,1684,0,0
C01917,2023-08,38,1626,2,1
C01917,2023-10,39,1188,0,0
C01917,2024-01,40,1719,0,0
C01917,2024-02,25,1955,2,0
C01917,2024-03,22,2267,0,0
C01917,2024-04,19,1939,2,0
C01917,2024-05,39,2157,4,0
C01917,2024-06,47,1859,3,2
C01918,2023-01,34,1421,1,0
C01918,2023-02,42,983,1,1
C01918,2023-03,44,1697,2,0
C01918,2023-04,38,1681,1,0
C01918,2023-05,9,1417,3,1
C01918,2023-06,30,1197,2,0
C01918,2023-07,41,1493,4,0
C01918,2023-08,33,1420,1,1
C01918,2023-09,25,1468,2,2
C01918,2023-10,41,1061,0,1
C01918,2023-11,26,1723,1,0
C01918,2023-12,23,923,2,0
C01918,2024-01,31,2538,5,0
C01918,2024-02,35,1843,0,1
C01918,2024-03,40,1145,3,1
C01918,2024-04,38,1457,2,0
C01918,2024-05,35,1820,0,0
C01918,2024-06,2,752,6,0
C01919,2023-01,34,1528,4,0
C01919,2023-02,33,1765,1,1
C01919,2023-03,33,1747,4,0
C01919,2023-04,35,1128,0,1
C01919,2023-05,29,1255,2,0
C01919,2023-06,24,953,0,0
C01919,2023-07,40,1615,4,2
C01919,2023-08,30,1203,3,0
C01919,2023-09,24,1446,0,1
C01919,2023-10,27,969,5,3
C01919,2023-11,16,1190,3,1
C01919,2023-12,23,1044,4,3
C01919,2024-01,12,673,3,2
C01919,2024-02,15,609,4,2
C01919,2024-03,29,342,4,3
C01919,2024-04,14,898,5,2
C01919,2024-06,13,504,7,2
C01920,2023-01,34,2029,0,0
C01920,2023-02,22,1610,0,0
C01920,2023-03,50,1867,2,1
C01920,2023-04,52,2330,2,1
C01920,2023-05,36,1450,1,2
C01920,2023-06,44,1627,2,0
C01920,2023-07,25,1860,5,0
C01920,2023-08,29,1376,0,2
C01920,2023-09,35,1199,4,2
C01920,2023-10,16,1236,4,3
C01920,2023-11,18,1006,4,2
C01920,2023-12,18,858,4,2
C01920,2024-01,16,906,3,1
C01920,2024-02,12,1140,3,2
C01920,2024-03,12,524,7,2
C01920,2024-04,8,287,4,4
C01920,2024-06,7,634,3,4
C01921,2023-01,49,747,0,0
C01921,2023-02,39,1243,1,0
C01921,2023-03,41,719,2,0
C01921,2023-04,41,1797,0,0
C01921,2023-05,29,1137,1,0
C01921,2023-09,43,1450,3,0
C01921,2023-10,20,1069,2,0
C01921,2023-11,43,1658,0,1
C01921,2023-12,29,1387,4,0
C01921,2024-01,36,1336,1,0
C01921,2024-02,62,1716,2,0
C01921,2024-05,31,1699,1,0
C01922,2023-01,32,1304,3,0
C01922,2023-02,41,1574,2,0
C01922,2023-03,43,1743,1,0
C01922,2023-04,21,802,0,0
C01922,2023-05,34,289,2,0
C01922,2023-06,42,1629,2,0
C01922,2023-07,40,2047,1,0
C01922,2023-08,41,1844,2,0
C01922,2023-09,54,1861,0,0
C01922,2023-10,21,1363,0,1
C01922,2023-11,23,1869,1,0
C01922,2023-12,10,1973,0,0
C01922,2024-01,37,941,1,0
C01922,2024-02,41,1449,3,0
C01922,2024-03,41,1667,1,0
C01922,2024-04,23,1060,3,1
C01922,2024-05,32,1170,2,2
C01922,2024-06,34,2048,0,0
C01923,2023-01,38,1625,1,0
C01923,2023-03,14,737,1,0
C01923,2023-04,39,1633,1,0
C01923,2023-06,46,1063,1,0
C01923,2023-07,14,1598,2,0
C01923,2023-10,43,2085,2,1
C01923,2023-11,29,1281,2,0
C01923,2023-12,30,1148,0,1
C01923,2024-02,29,1207,2,1
C01923,2024-03,39,1341,0,0
C01923,2024-04,21,1437,1,0
C01923,2024-05,39,1843,2,0
C01923,2024-06,49,1493,2,0
C01924,2023-01,42,1837,0,0
C01924,2023-02,28,1667,1,0
C01924,2023-03,16,1496,1,0
C01924,2023-11,31,1325,1,0
C01924,2024-01,43,1429,0,1
C01924,2024-02,56,1738,2,0
C01924,2024-05,30,1948,0,0
C01924,2024-06,23,782,2,0
C01925,2023-01,28,1969,4,0
C01925,2023-03,41,1221,0,0
C01925,2023-04,56,763,3,1
C01925,2023-05,32,1566,0,0
C01925,2023-06,40,1722,4,0
C01925,2023-07,41,1345,1,0
C01925,2023-08,49,1726,3,0
C01925,2023-12,25,1256,1,1
C01925,2024-02,47,837,0,0
C01925,2024-03,34,1627,0,0
C01925,2024-05,20,1334,0,0
C01926,2023-01,46,1707,3,0
C01926,2023-02,42,2324,0,0
C01926,2023-03,37,2243,0,0
C01926,2023-04,27,1509,1,1
C01926,2023-05,37,1922,3,1
C01926,2023-06,20,1246,4,1
C01926,2023-07,29,1289,4,0
C01926,2023-08,30,1851,3,2
C01926,2023-09,26,1105,4,4
C01926,2023-11,25,1407,9,0
C01926,2023-12,44,1084,1,1
C01926,2024-01,14,1172,0,2
C01926,2024-02,13,1282,4,3
C01926,2024-03,8,128,8,3
C01926,2024-04,0,954,6,3
C01926,2024-05,0,613,5,4
C01926,2024-06,4,102,6,3
C01927,2023-01,25,1736,0,0
C01927,2023-02,39,1485,1,1
C01927,2023-05,37,1873,3,0
C01927,2023-06,28,1599,0,1
C01927,2023-07,14,1156,1,0
C01927,2023-09,28,2182,2,0
C01927,2023-10,13,1159,1,0
C01927,2023-11,25,1368,0,0
C01927,2023-12,33,1528,0,0
C01927,2024-02,54,1587,0,0
C01927,2024-04,42,1794,2,0
C01927,2024-05,32,1592,2,0
C01927,2024-06,52,1162,1,0
C01928,2023-01,50,1499,2,0
C01928,2023-02,19,1751,0,1
C01928,2023-03,45,1226,2,0
C01928,2023-04,18,1611,2,1
C01928,2023-05,42,1665,3,0
C01928,2023-06,22,1500,2,0
C01928,2023-07,38,2201,3,1
C01928,2023-08,41,1148,3,0
C01928,2023-10,15,2140,0,0
C01928,2023-11,38,1704,0,0
C01928,2023-12,28,770,1,0
C01928,2024-01,62,1173,0,0
C01928,2024-03,28,1265,3,0
C01928,2024-04,37,2230,1,0
C01928,2024-05,27,1476,4,0
C01928,2024-06,25,1006,2,0
C01929,2023-01,27,1591,3,0
C01929,2023-02,47,1121,0,0
C01929,2023-03,53,1373,3,0
C01929,2023-04,47,1816,4,0
C01929,2023-05,28,1877,0,0
C01929,2023-06,52,1416,2,1
C01929,2023-07,25,1827,1,0
C01929,2023-08,41,1621,0,0
C01929,2023-09,35,1583,1,0
C01929,2023-10,42,1300,2,0
C01929,2023-11,41,1157,2,0
C01929,2023-12,31,1596,3,0
C01929,2024-01,42,1398,2,0
C01929,2024-02,36,1316,4,0
C01929,2024-03,22,1039,0,0
C01929,2024-04,27,909,0,0
C01929,2024-05,39,1878,3,0
C01929,2024-06,22,2338,0,0
C01930,2023-01,34,1155,3,0
C01930,2023-03,8,1753,1,0
C01930,2023-05,18,1188,0,0
C01930,2023-06,39,1714,4,0
C01930,2023-07,42,1556,0,0
C01930,2023-09,50,1676,2,1
C01930,2023-10,29,1604,1,1
C01930,2023-11,27,1290,2,1
C01930,2023-12,35,2125,3,1
C01930,2024-01,28,1807,3,0
C01930,2024-03,35,1619,2,0
C01930,2024-04,33,1638,1,0
C01930,2024-05,22,1416,1,0
C01930,2024-06,31,1116,0,0
C01931,2023-01,44,1368,2,0
C01931,2023-02,43,1831,1,0
C01931,2023-03,35,1650,0,1
C01931,2023-04,32,1695,2,0
C01931,2023-05,22,1672,4,0
C01931,2023-06,53,2485,0,0
C01931,2023-07,53,1120,3,0
C01931,2023-08,43,1970,4,1
C01931,2023-09,34,1301,2,0
C01931,2023-10,35,1446,4,0
C01931,2023-11,45,2037,2,0
C01931,2023-12,41,2045,2,0
C01931,2024-01,27,1283,1,1
C01931,2024-03,25,1435,3,0
C01931,2024-04,42,1406,2,0
C01931,2024-05,43,1807,1,0
C01931,2024-06,54,2000,3,0
C01932,2023-01,40,1846,4,0
C01932,2023-02,50,2001,2,0
C01932,2023-03,49,1106,1,1
C01932,2023-04,27,1814,2,0
C01932,2023-05,28,1351,4,1
C01932,2023-06,30,1500,0,0
C01932,2023-07,18,954,0,0
C01932,2023-09,36,611,3,0
C01932,2023-10,34,1609,1,0
C01932,2023-11,43,1060,1,0
C01932,2023-12,46,1672,0,0
C01932,2024-01,31,1658,2,0
C01932,2024-02,37,1508,2,0
C01932,2024-03,40,1557,2,0
C01932,2024-04,41,2298,0,0
C01932,2024-05,42,1796,2,0
C01932,2024-06,30,690,2,0
C01933,2023-02,33,1523,4,1
C01933,2023-03,33,2128,0,1
C01933,2023-04,34,2509,5,0
C01933,2023-07,33,1440,3,0
C01933,2023-08,36,1663,3,0
C01933,2023-09,41,994,4,2
C01933,2023-11,29,1201,3,3
C01933,2024-01,24,1003,4,0
C01933,2024-02,21,1135,10,2
C01933,2024-03,1,1359,4,5
C01933,2024-04,15,638,3,4
C01933,2024-05,0,767,3,5
C01934,2023-01,31,2251,1,0
C01934,2023-02,22,2488,0,0
C01934,2023-03,27,1955,1,0
C01934,2023-04,38,1598,0,1
C01934,2023-07,41,898,5,2
C01934,2023-08,31,1719,2,1
C01934,2023-09,34,1361,6,2
C01934,2023-11,22,1261,2,2
C01934,2023-12,19,413,6,3
C01934,2024-02,24,732,4,3
C01934,2024-03,12,242,4,2
C01934,2024-06,1,0,8,3
C01935,2023-01,38,1450,0,0
C01935,2023-02,50,867,2,0
C01935,2023-03,24,1636,1,0
C01935,2023-04,47,382,0,0
C01935,2023-05,32,1244,2,1
C01935,2023-06,23,1619,1,0
C01935,2023-07,48,1547,4,0
C01935,2023-08,28,1492,1,0
C01935,2023-09,31,1646,2,0
C01935,2023-10,32,1042,0,0
C01935,2023-11,31,1644,0,0
C01935,2023-12,45,858,0,0
C01935,2024-01,47,1846,2,0
C01935,2024-02,35,1561,1,0
C01935,2024-03,37,1718,3,1
C01935,2024-04,18,1807,1,0
C01935,2024-06,39,1441,2,2
C01936,2023-01,44,1680,1,0
C01936,2023-02,37,1532,0,0
C01936,2023-03,45,1523,1,0
C01936,2023-04,29,1066,2,0
C01936,2023-05,33,1247,0,0
C01936,2023-06,36,1215,0,0
C01936,2023-07,66,1195,4,0
C01936,2023-08,22,1448,2,0
C01936,2023-09,36,1961,0,0
C01936,2023-10,38,1794,5,0
C01936,2023-11,43,1807,0,0
C01936,2023-12,38,1409,2,1
C01936,2024-01,37,2053,1,2
C01936,2024-02,32,2003,3,0
C01936,2024-03,45,2277,2,0
C01936,2024-04,40,1229,2,0
C01936,2024-05,34,1995,2,0
C01936,2024-06,45,1890,1,0
C01937,2023-01,40,1346,4,0
C01937,2023-02,21,1263,1,0
C01937,2023-04,42,1694,2,0
C01937,2023-05,37,1651,3,0
C01937,2023-06,44,2121,4,0
C01937,2023-08,14,1980,0,0
C01937,2023-10,27,1486,1,1
C01937,2023-12,8,1763,0,0
C01937,2024-02,42,2084,4,1
C01937,2024-03,41,1539,0,0
C01937,2024-05,48,2461,3,1
C01938,2023-01,46,1932,1,1
C01938,2023-02,37,1267,2,1
C01938,2023-03,28,1339,3,0
C01938,2023-04,33,1991,0,0
C01938,2023-05,43,1110,2,0
C01938,2023-06,40,1244,1,0
C01938,2023-07,47,1559,3,0
C01938,2023-08,34,1090,3,1
C01938,2023-09,24,1748,2,0
C01938,2023-11,46,1964,0,0
C01938,2023-12,32,1096,2,0
C01938,2024-01,24,942,0,0
C01938,2024-02,47,2043,2,0
C01938,2024-04,36,987,3,0
C01938,2024-05,32,1682,4,0
C01938,2024-06,27,971,1,0
C01939,2023-01,38,1581,2,0
C01939,2023-02,47,872,3,2
C01939,2023-03,35,1152,1,0
C01939,2023-04,47,1398,0,0
C01939,2023-05,41,1201,0,0
C01939,2023-06,31,1655,2,0
C01939,2023-07,30,1884,0,1
C01939,2023-08,42,1203,2,0
C01939,2023-09,33,1507,1,1
C01939,2023-11,41,1351,0,1
C01939,2023-12,33,888,1,0
C01939,2024-01,23,1386,0,0
C01939,2024-02,48,1072,2,0
C01939,2024-03,56,1074,0,1
C01939,2024-04,33,1565,0,1
C01939,2024-05,39,1782,3,1
C01939,2024-06,36,1691,0,0
C01940,2023-01,38,2517,5,0
C01940,2023-03,44,1979,1,2
C01940,2023-08,40,1359,4,2
C01940,2023-09,28,1407,3,3
C01940,2023-10,21,1274,3,0
C01940,2023-11,30,494,6,2
C01940,2024-02,20,490,3,3
C01940,2024-03,10,690,9,3
C01941,2023-02,48,1713,3,0
C01941,2023-05,20,1087,2,0
C01941,2023-06,38,1170,0,0
C01941,2023-10,31,949,0,0
C01941,2024-01,25,1341,2,0
C01941,2024-02,36,1031,3,0
C01941,2024-03,33,1511,3,1
C01941,2024-06,26,1462,0,0
C01942,2023-01,45,1918,2,1
C01942,2023-06,39,2540,3,0
C01942,2023-07,47,1988,4,1
C01942,2023-10,35,1584,3,2
C01942,2023-11,40,1346,4,2
C01942,2023-12,31,1794,3,3
C01942,2024-01,21,692,8,2
C01942,2024-02,32,585,4,3
C01942,2024-04,0,1277,4,3
C01942,2024-05,19,515,4,3
C01942,2024-06,11,647,4,5
C01943,2023-01,24,1659,1,0
C01943,2023-02,43,1709,1,0
C01943,2023-04,35,1770,0,1
C01943,2023-05,50,1427,1,0
C01943,2023-06,39,1598,3,1
C01943,2023-07,44,1531,2,0
C01943,2023-08,29,1750,1,0
C01943,2023-10,33,1620,0,0
C01943,2023-11,38,1516,3,1
C01943,2023-12,20,1348,2,0
C01943,2024-01,34,1414,3,0
C01943,2024-03,41,1537,2,0
C01943,2024-05,19,1272,2,1
C01943,2024-06,28,1692,2,0
C01944,2023-01,33,1194,1,1
C01944,2023-02,52,796,1,0
C01944,2023-03,42,1554,1,0
C01944,2023-04,27,1068,2,2
C01944,2023-05,32,1744,0,0
C01944,2023-06,45,865,2,1
C01944,2023-07,26,1429,2,0
C01944,2023-08,29,1276,2,0
C01944,2023-09,34,1481,6,0
C01944,2023-10,45,993,2,1
C01944,2023-11,42,1645,0,2
C01944,2024-01,45,1702,1,1
C01944,2024-02,28,1713,0,0
C01944,2024-03,25,1652,3,1
C01944,2024-04,22,1137,1,0
C01944,2024-05,38,1648,0,0
C01944,2024-06,44,2079,2,0
C01945,2023-01,43,2297,3,0
C01945,2023-02,20,1344,4,1
C01945,2023-03,40,2065,3,2
C01945,2023-04,39,1732,8,1
C01945,2023-05,40,1673,3,2
C01945,2023-07,11,1788,3,0
C01945,2023-08,18,1544,0,3
C01945,2023-09,23,1139,1,1
C01945,2023-10,12,1109,6,1
C01945,2023-11,28,1162,4,0
C01945,2023-12,17,680,3,1
C01945,2024-01,28,1510,1,2
C01945,2024-02,14,968,4,4
C01945,2024-03,13,1161,4,2
C01945,2024-04,5,576,5,3
C01945,2024-05,16,581,0,2
C01945,2024-06,20,396,8,2
C01946,2023-01,28,1154,3,2
C01946,2023-03,32,1589,1,1
C01946,2023-04,41,1320,0,0
C01946,2023-05,40,1565,3,0
C01946,2023-06,26,1447,3,0
C01946,2023-07,28,2141,1,0
C01946,2023-08,30,1950,1,0
C01946,2023-09,29,1258,0,0
C01946,2023-10,60,1007,1,0
C01946,2023-11,33,1123,3,0
C01946,2023-12,27,1554,2,0
C01946,2024-01,44,1728,2,1
C01946,2024-02,47,1505,3,0
C01946,2024-03,36,1431,1,0
C01946,2024-04,31,2093,0,0
C01946,2024-05,41,1533,3,0
C01947,2023-01,42,1766,0,1
C01947,2023-02,38,1746,6,0
C01947,2023-06,29,1664,3,0
C01947,2023-08,24,1177,0,3
C01947,2023-10,1,1845,5,3
C01947,2023-12,19,968,8,2
C01947,2024-01,15,1250,1,2
C01947,2024-03,15,370,3,3
C01947,2024-05,5,443,6,4
C01948,2023-01,25,1765,1,0
C01948,2023-04,10,1812,2,0
C01948,2023-05,29,1652,2,0
C01948,2023-07,15,1210,2,1
C01948,2023-08,32,1379,0,2
C01948,2023-10,29,1047,0,1
C01948,2023-12,33,1518,1,0
C01948,2024-03,38,1425,2,0
C01949,2023-01,45,1737,6,0
C01949,2023-02,21,1996,1,0
C01949,2023-05,43,1710,2,1
C01949,2023-08,37,1578,1,0
C01949,2023-12,47,2375,1,1
C01949,2024-01,30,861,3,0
C01949,2024-02,26,1151,1,1
C01949,2024-03,40,1470,0,0
C01949,2024-04,39,1782,5,0
C01949,2024-05,25,2206,2,1
C01949,2024-06,38,1174,2,0
C01950,2023-02,40,2159,0,1
C01950,2023-03,29,1507,2,1
C01950,2023-05,34,1379,2,0
C01950,2023-06,20,1414,3,0
C01950,2023-07,40,1017,0,0
C01950,2023-08,35,1687,0,0
C01950,2023-09,34,1626,2,1
C01950,2024-01,37,1602,2,0
C01950,2024-02,29,1757,2,1
C01950,2024-03,40,1887,0,1
C01950,2024-04,36,1933,0,0
C01950,2024-06,24,1953,0,0
C01951,2023-01,34,1585,3,0
C01951,2023-02,39,1432,1,1
C01951,2023-03,36,1605,4,0
C01951,2023-04,42,1398,2,1
C01951,2023-05,33,1920,2,1
C01951,2023-06,25,1989,5,0
C01951,2023-07,28,1414,6,1
C01951,2023-08,28,1161,1,3
C01951,2023-09,39,1350,4,0
C01951,2023-10,21,1274,2,1
C01951,2023-11,29,1372,0,2
C01951,2023-12,31,1166,7,1
C01951,2024-01,26,1226,7,1
C01951,2024-02,18,971,7,2
C01951,2024-03,17,1050,6,2
C01951,2024-04,23,1354,9,1
C01951,2024-05,7,638,5,2
C01951,2024-06,12,236,3,4
C01952,2023-02,36,1076,1,0
C01952,2023-04,34,1803,2,1
C01952,2023-05,31,2222,0,0
C01952,2023-06,34,950,1,0
C01952,2023-07,39,1008,4,0
C01952,2023-09,37,1615,4,0
C01952,2023-11,34,1685,3,0
C01952,2024-02,23,1413,0,0
C01952,2024-03,19,1114,2,0
C01953,2023-01,29,877,4,0
C01953,2023-02,23,1511,0,0
C01953,2023-04,34,2133,2,0
C01953,2023-07,29,879,3,0
C01953,2023-09,27,1706,2,0
C01953,2023-10,40,495,1,1
C01953,2023-11,51,1969,1,1
C01953,2023-12,26,1940,1,1
C01953,2024-01,49,1598,0,0
C01953,2024-03,36,743,2,0
C01953,2024-04,38,1300,3,0
C01953,2024-05,27,1197,2,0
C01953,2024-06,49,1537,0,0
C01954,2023-01,16,1688,3,1
C01954,2023-02,35,1699,1,0
C01954,2023-03,35,1288,1,1
C01954,2023-04,40,1652,3,1
C01954,2023-05,21,1824,1,1
C01954,2023-06,55,1212,5,0
C01954,2023-08,39,1325,2,0
C01954,2023-09,24,1369,1,0
C01954,2023-10,28,1503,1,1
C01954,2023-11,33,1842,2,1
C01954,2024-01,37,2332,4,0
C01954,2024-02,43,2263,2,0
C01954,2024-04,25,1008,2,0
C01954,2024-05,47,2032,1,0
C01955,2023-02,57,1092,3,0
C01955,2023-03,46,1486,2,1
C01955,2023-06,36,1609,3,0
C01955,2023-07,25,1199,0,0
C01955,2023-08,31,1207,2,0
C01955,2024-01,28,1352,3,0
C01955,2024-02,33,2199,1,0
C01955,2024-03,26,1385,1,1
C01955,2024-06,44,1655,0,0
C01956,2023-01,25,1999,3,0
C01956,2023-02,44,1264,4,1
C01956,2023-03,22,1745,2,1
C01956,2023-04,36,877,0,0
C01956,2023-05,42,2135,2,0
C01956,2023-06,26,1043,0,0
C01956,2023-07,23,1577,2,0
C01956,2023-08,30,1500,2,0
C01956,2023-09,38,1277,1,1
C01956,2023-10,42,1165,1,0
C01956,2023-11,39,1476,1,0
C01956,2023-12,41,1895,1,0
C01956,2024-01,41,1401,3,0
C01956,2024-02,41,2543,2,0
C01956,2024-03,34,973,0,1
C01956,2024-04,19,1626,4,1
C01956,2024-05,34,990,2,0
C01956,2024-06,21,1579,0,0
C01957,2023-01,40,1786,2,1
C01957,2023-02,21,1770,0,1
C01957,2023-05,34,1639,2,0
C01957,2023-06,31,1720,4,0
C01957,2023-09,30,780,1,0
C01957,2023-10,26,2241,0,1
C01957,2023-11,42,1429,0,0
C01957,2023-12,29,1900,1,0
C01957,2024-01,22,1654,2,0
C01957,2024-02,20,1156,4,0
C01957,2024-03,28,907,0,0
C01957,2024-04,26,1650,0,1
C01957,2024-05,43,1178,0,2
C01957,2024-06,28,721,5,1
C01958,2023-01,48,668,0,0
C01958,2023-02,45,1165,0,0
C01958,2023-03,56,1332,1,0
C01958,2023-04,43,1309,0,0
C01958,2023-05,39,1129,2,0
C01958,2023-06,32,406,4,0
C01958,2023-07,29,1580,2,0
C01958,2023-08,42,986,0,0
C01958,2023-09,25,1889,2,1
C01958,2023-10,27,1318,1,2
C01958,2023-11,35,2009,1,0
C01958,2024-01,25,923,0,0
C01958,2024-02,25,1634,3,0
C01958,2024-03,36,1155,2,0
C01958,2024-04,27,1518,0,0
C01958,2024-05,38,1430,3,0
C01958,2024-06,45,2105,1,0
C01959,2023-01,42,1949,3,0
C01959,2023-02,30,1549,1,0
C01959,2023-03,30,713,1,0
C01959,2023-04,38,2560,4,0
C01959,2023-05,31,2056,2,0
C01959,2023-06,28,1091,0,0
C01959,2023-07,29,1326,1,1
C01959,2023-08,24,1559,1,0
C01959,2023-09,46,1523,4,1
C01959,2023-10,17,1572,2,0
C01959,2023-11,25,430,1,0
C01959,2023-12,23,1975,4,0
C01959,2024-01,30,1834,3,0
C01959,2024-02,39,1224,0,2
C01959,2024-03,34,1535,3,1
C01959,2024-04,36,1715,0,0
C01959,2024-05,28,1421,0,0
C01959,2024-06,34,2119,3,1
C01960,2023-02,30,1305,1,0
C01960,2023-03,40,1424,3,1
C01960,2023-05,46,1353,1,0
C01960,2023-06,43,2395,1,0
C01960,2023-07,51,1264,0,0
C01960,2023-08,42,1839,0,0
C01960,2023-10,36,1083,0,0
C01960,2023-11,38,2091,2,0
C01960,2023-12,39,1851,4,1
C01960,2024-04,32,1937,1,2
C01960,2024-05,32,1292,0,0
C01960,2024-06,20,1370,0,0
C01961,2023-02,45,2025,3,0
C01961,2023-03,28,1774,3,1
C01961,2023-05,40,1268,2,0
C01961,2023-06,21,1526,5,0
C01961,2023-07,46,836,4,2
C01961,2023-08,25,1083,4,1
C01961,2024-01,17,1148,2,2
C01961,2024-03,24,792,4,2
C01961,2024-04,27,1490,5,2
C01961,2024-05,19,634,9,2
