날짜,카테고리,카테고리매출,카테고리주문수
2024-09-29,스포츠,30.6,4
2024-09-29,가구,23.8,5
2024-09-29,도서,15.5,1
2024-09-29,완구,18.9,6
2024-09-29,반려,18.0,5
2024-09-30,식품,64.1,31
2024-09-30,의류,37.5,7
2024-09-30,전자,47.1,15
2024-09-30,뷰티,31.4,7
2024-09-30,생활,42.2,20
2024-09-30,스포츠,28.8,5
2024-09-30,가구,19.7,8
2024-09-30,도서,15.9,4
2024-09-30,완구,17.8,5
2024-09-30,반려,16.5,3
2024-10-01,식품,34.2,6
2024-10-01,의류,33.1,13
2024-10-01,전자,36.5,6
2024-10-01,뷰티,24.7,8
2024-10-01,생활,30.0,5
2024-10-01,스포츠,17.8,3
2024-10-01,가구,13.1,1
2024-10-01,도서,11.4,4
2024-10-01,완구,11.2,4
2024-10-01,반려,11.2,1
2024-10-02,식품,33.3,8
2024-10-02,의류,26.1,5
2024-10-02,전자,23.7,6
2024-10-02,뷰티,16.0,2
2024-10-02,생활,23.7,2
2024-10-02,스포츠,13.9,1
2024-10-02,가구,13.4,2
2024-10-02,도서,8.5,1
2024-10-02,완구,12.4,3
2024-10-02,반려,8.3,1
2024-10-03,식품,64.8,9
2024-10-03,의류,41.3,9
2024-10-03,전자,45.6,6
2024-10-03,뷰티,34.1,6
2024-10-03,생활,35.3,4
2024-10-03,스포츠,26.4,3
2024-10-03,가구,22.6,3
2024-10-03,도서,17.2,4
2024-10-03,완구,21.5,10
2024-10-03,반려,17.0,2
2024-10-04,식품,62.3,10
2024-10-04,의류,51.9,7
2024-10-04,전자,60.6,10
2024-10-04,뷰티,39.8,10
2024-10-04,생활,40.1,8
2024-10-04,스포츠,30.7,9
2024-10-04,가구,26.9,6
2024-10-04,도서,19.8,8
2024-10-04,완구,22.9,3
2024-10-04,반려,20.6,3
2024-10-05,식품,57.5,7
2024-10-05,의류,43.2,11
2024-10-05,전자,48.9,7
2024-10-05,뷰티,28.7,4
2024-10-05,생활,39.1,4
2024-10-05,스포츠,26.7,6
2024-10-05,가구,20.1,7
2024-10-05,도서,13.6,1
2024-10-05,완구,16.9,2
2024-10-05,반려,15.4,2
2024-10-06,식품,91.4,23
2024-10-06,의류,77.4,18
2024-10-06,전자,96.4,13
2024-10-06,뷰티,55.8,7
2024-10-06,생활,64.3,9
2024-10-06,스포츠,41.2,6
2024-10-06,가구,38.8,14
2024-10-06,도서,26.2,5
2024-10-06,완구,36.2,14
2024-10-06,반려,29.4,4
2024-10-07,식품,67.2,10
2024-10-07,의류,45.1,8
2024-10-07,전자,60.6,10
2024-10-07,뷰티,36.9,5
2024-10-07,생활,40.7,6
2024-10-07,스포츠,32.1,15
2024-10-07,가구,27.7,8
2024-10-07,도서,17.6,2
2024-10-07,완구,23.5,3
2024-10-07,반려,20.2,4
2024-10-08,식품,37.3,8
2024-10-08,의류,26.5,5
2024-10-08,전자,31.9,6
2024-10-08,뷰티,21.7,3
2024-10-08,생활,20.3,3
2024-10-08,스포츠,15.5,3
2024-10-08,가구,15.2,2
2024-10-08,도서,11.0,1
2024-10-08,완구,12.1,1
2024-10-08,반려,8.5,3
2024-10-09,식품,75.3,16
2024-10-09,의류,61.6,7
2024-10-09,전자,72.6,12
2024-10-09,뷰티,44.6,11
2024-10-09,생활,54.5,8
2024-10-09,스포츠,37.9,7
2024-10-09,가구,34.4,5
2024-10-09,도서,21.0,3
2024-10-09,완구,29.2,4
2024-10-09,반려,22.7,5
2024-10-10,식품,32.1,4
2024-10-10,의류,27.1,3
2024-10-10,전자,29.0,8
2024-10-10,뷰티,19.4,8
2024-10-10,생활,26.1,3
2024-10-10,스포츠,16.6,2
2024-10-10,가구,13.9,1
2024-10-10,도서,9.0,1
2024-10-10,완구,11.9,1
2024-10-10,반려,10.6,1
2024-10-11,식품,91.1,28
2024-10-11,의류,69.1,11
2024-10-11,전자,80.0,39
2024-10-11,뷰티,49.4,14
2024-10-11,생활,65.8,22
2024-10-11,스포츠,41.4,11
2024-10-11,가구,33.0,4
2024-10-11,도서,22.7,8
2024-10-11,완구,25.8,5
2024-10-11,반려,25.7,6
2024-10-12,식품,85.6,36
2024-10-12,의류,69.7,10
2024-10-12,전자,77.3,10
2024-10-12,뷰티,43.0,9
2024-10-12,생활,57.9,20
2024-10-12,스포츠,34.0,12
2024-10-12,가구,31.1,5
2024-10-12,도서,20.5,9
2024-10-12,완구,28.8,13
2024-10-12,반려,25.7,7
2024-10-13,식품,90.7,19
2024-10-13,의류,58.4,12
2024-10-13,전자,72.4,10
2024-10-13,뷰티,51.4,20
2024-10-13,생활,52.6,13
2024-10-13,스포츠,34.0,7
2024-10-13,가구,38.5,7
2024-10-13,도서,25.8,4
2024-10-13,완구,31.8,9
2024-10-13,반려,25.8,3
2024-10-14,식품,41.8,10
2024-10-14,의류,41.1,6
2024-10-14,전자,36.1,6
2024-10-14,뷰티,25.0,5
2024-10-14,생활,29.5,8
2024-10-14,스포츠,21.7,3
2024-10-14,가구,20.0,6
2024-10-14,도서,14.1,3
2024-10-14,완구,15.1,2
2024-10-14,반려,12.7,3
2024-10-15,식품,52.3,10
2024-10-15,의류,48.9,6
2024-10-15,전자,52.7,7
2024-10-15,뷰티,34.8,4
2024-10-15,생활,33.9,4
2024-10-15,스포츠,25.1,3
2024-10-15,가구,19.8,3
2024-10-15,도서,17.3,2
2024-10-15,완구,21.0,4
2024-10-15,반려,16.5,3
2024-10-16,식품,59.4,17
2024-10-16,의류,46.6,8
2024-10-16,전자,61.2,8
2024-10-16,뷰티,31.5,12
2024-10-16,생활,40.3,11
2024-10-16,스포츠,25.5,5
2024-10-16,가구,26.1,4
2024-10-16,도서,18.4,4
2024-10-16,완구,23.2,3
2024-10-16,반려,17.3,6
2024-10-17,식품,60.8,21
2024-10-17,의류,49.9,16
2024-10-17,전자,53.3,16
2024-10-17,뷰티,38.5,17
2024-10-17,생활,43.9,14
2024-10-17,스포츠,24.5,3
2024-10-17,가구,26.5,10
2024-10-17,도서,18.9,3
2024-10-17,완구,21.4,4
2024-10-17,반려,20.1,5
2024-10-18,식품,56.9,14
2024-10-18,의류,49.4,6
2024-10-18,전자,54.0,7
2024-10-18,뷰티,37.4,6
2024-10-18,생활,42.1,5
2024-10-18,스포츠,22.2,3
2024-10-18,가구,24.5,3
2024-10-18,도서,18.2,2
2024-10-18,완구,22.2,4
2024-10-18,반려,13.9,6
2024-10-19,식품,61.7,13
2024-10-19,의류,46.7,10
2024-10-19,전자,57.1,13
2024-10-19,뷰티,37.5,5
2024-10-19,생활,40.6,8
2024-10-19,스포츠,29.2,4
2024-10-19,가구,22.5,8
2024-10-19,도서,15.7,5
2024-10-19,완구,19.1,5
2024-10-19,반려,17.6,2
2024-10-20,식품,58.6,7
2024-10-20,의류,46.9,7
2024-10-20,전자,45.1,11
2024-10-20,뷰티,34.1,4
2024-10-20,생활,36.5,17
2024-10-20,스포츠,26.8,7
2024-10-20,가구,18.4,2
2024-10-20,도서,15.5,2
2024-10-20,완구,20.8,3
2024-10-20,반려,15.4,4
2024-10-21,식품,32.9,4
2024-10-21,의류,26.7,8
2024-10-21,전자,25.6,5
2024-10-21,뷰티,19.2,3
2024-10-21,생활,23.1,8
2024-10-21,스포츠,15.6,2
2024-10-21,가구,12.2,1
2024-10-21,도서,10.0,1
2024-10-21,완구,10.4,1
2024-10-21,반려,10.1,1
2024-10-22,식품,52.8,8
2024-10-22,의류,48.2,10
2024-10-22,전자,45.9,7
2024-10-22,뷰티,27.9,4
2024-10-22,생활,32.9,10
2024-10-22,스포츠,26.6,10
2024-10-22,가구,25.4,3
2024-10-22,도서,16.5,2
2024-10-22,완구,21.3,5
2024-10-22,반려,17.5,5
2024-10-23,식품,69.1,12
2024-10-23,의류,58.7,26
2024-10-23,전자,55.4,9
2024-10-23,뷰티,37.7,5
2024-10-23,생활,49.4,14
2024-10-23,스포츠,28.2,4
2024-10-23,가구,27.2,9
2024-10-23,도서,18.7,4
2024-10-23,완구,20.9,3
2024-10-23,반려,21.3,3
2024-10-24,식품,55.5,20
2024-10-24,의류,38.6,6
2024-10-24,전자,44.4,7
2024-10-24,뷰티,30.0,5
2024-10-24,생활,29.6,4
2024-10-24,스포츠,24.0,3
2024-10-24,가구,20.8,3
2024-10-24,도서,14.1,1
2024-10-24,완구,19.4,2
2024-10-24,반려,14.5,5
2024-10-25,식품,40.6,6
2024-10-25,의류,32.0,11
2024-10-25,전자,33.2,8
2024-10-25,뷰티,22.8,6
2024-10-25,생활,26.8,7
2024-10-25,스포츠,14.4,2
2024-10-25,가구,13.1,2
2024-10-25,도서,11.9,1
2024-10-25,완구,11.7,1
2024-10-25,반려,10.1,1
2024-10-26,식품,96.5,39
2024-10-26,의류,67.2,16
2024-10-26,전자,80.4,18
2024-10-26,뷰티,52.1,9
2024-10-26,생활,67.7,8
2024-10-26,스포츠,38.6,6
2024-10-26,가구,38.0,5
2024-10-26,도서,21.5,5
2024-10-26,완구,28.0,6
2024-10-26,반려,22.2,4
2024-10-27,식품,60.4,12
2024-10-27,의류,47.0,19
2024-10-27,전자,53.4,6
2024-10-27,뷰티,33.1,4
2024-10-27,생활,34.2,5
2024-10-27,스포츠,22.7,5
2024-10-27,가구,21.2,3
2024-10-27,도서,15.0,2
2024-10-27,완구,18.4,2
2024-10-27,반려,16.6,5
2024-10-28,식품,61.6,8
2024-10-28,의류,48.7,9
2024-10-28,전자,56.4,13
2024-10-28,뷰티,33.8,6
2024-10-28,생활,39.5,10
2024-10-28,스포츠,25.0,6
2024-10-28,가구,23.9,3
2024-10-28,도서,18.5,2
2024-10-28,완구,18.7,7
2024-10-28,반려,19.7,3
2024-10-29,식품,64.7,14
2024-10-29,의류,56.1,7
2024-10-29,전자,51.6,9
2024-10-29,뷰티,42.2,5
2024-10-29,생활,51.9,14
2024-10-29,스포츠,33.7,5
2024-10-29,가구,29.6,4
2024-10-29,도서,22.2,8
2024-10-29,완구,20.9,3
2024-10-29,반려,18.3,7
2024-10-30,식품,42.2,6
2024-10-30,의류,30.1,4
2024-10-30,전자,30.9,11
2024-10-30,뷰티,23.1,9
2024-10-30,생활,32.0,4
2024-10-30,스포츠,20.8,6
2024-10-30,가구,17.0,5
2024-10-30,도서,11.3,2
2024-10-30,완구,15.5,6
2024-10-30,반려,11.4,1
2024-10-31,식품,38.8,5
2024-10-31,의류,35.4,6
2024-10-31,전자,31.0,4
2024-10-31,뷰티,19.8,5
2024-10-31,생활,28.7,6
2024-10-31,스포츠,16.1,2
2024-10-31,가구,16.5,5
2024-10-31,도서,10.3,3
2024-10-31,완구,12.7,1
2024-10-31,반려,11.7,1
2024-11-01,식품,59.4,20
2024-11-01,의류,49.7,13
2024-11-01,전자,77.9,17
2024-11-01,뷰티,33.8,5
2024-11-01,생활,50.5,9
2024-11-01,스포츠,27.2,3
2024-11-01,가구,30.9,9
2024-11-01,도서,24.7,3
2024-11-01,완구,42.3,10
2024-11-01,반려,19.2,3
2024-11-02,식품,92.4,12
2024-11-02,의류,79.5,23
2024-11-02,전자,122.1,19
2024-11-02,뷰티,47.2,11
2024-11-02,생활,71.2,13
2024-11-02,스포츠,38.7,14
2024-11-02,가구,37.2,7
2024-11-02,도서,30.2,5
2024-11-02,완구,49.7,17
2024-11-02,반려,26.8,11
2024-11-03,식품,66.5,23
2024-11-03,의류,48.8,11
2024-11-03,전자,72.3,10
2024-11-03,뷰티,33.1,5
2024-11-03,생활,39.8,7
2024-11-03,스포츠,28.6,5
2024-11-03,가구,24.0,3
2024-11-03,도서,22.6,5
2024-11-03,완구,36.6,14
2024-11-03,반려,15.9,3
2024-11-04,식품,69.6,13
2024-11-04,의류,52.6,24
2024-11-04,전자,78.2,10
2024-11-04,뷰티,32.2,14
2024-11-04,생활,41.3,6
2024-11-04,스포츠,27.7,5
2024-11-04,가구,25.8,7
2024-11-04,도서,22.7,7
2024-11-04,완구,36.8,6
2024-11-04,반려,19.3,2
2024-11-05,식품,75.6,18
2024-11-05,의류,48.9,14
2024-11-05,전자,98.3,13
2024-11-05,뷰티,44.7,18
2024-11-05,생활,47.8,8
2024-11-05,스포츠,33.5,5
2024-11-05,가구,29.8,7
2024-11-05,도서,21.4,6
2024-11-05,완구,36.3,8
2024-11-05,반려,17.3,4
2024-11-06,식품,60.3,8
2024-11-06,의류,49.8,14
2024-11-06,전자,64.6,20
2024-11-06,뷰티,36.8,6
2024-11-06,생활,35.0,4
2024-11-06,스포츠,25.0,3
2024-11-06,가구,21.0,4
2024-11-06,도서,19.4,2
2024-11-06,완구,38.7,7
2024-11-06,반려,14.8,3
2024-11-07,식품,77.8,13
2024-11-07,의류,57.5,12
2024-11-07,전자,86.0,18
2024-11-07,뷰티,40.2,5
2024-11-07,생활,45.5,9
2024-11-07,스포츠,28.8,9
2024-11-07,가구,30.0,7
2024-11-07,도서,24.8,3
2024-11-07,완구,44.4,5
2024-11-07,반려,19.6,2
2024-11-08,식품,44.0,7
2024-11-08,의류,41.2,11
2024-11-08,전자,65.6,9
2024-11-08,뷰티,29.9,7
2024-11-08,생활,34.4,8
2024-11-08,스포츠,23.3,4
2024-11-08,가구,19.6,4
2024-11-08,도서,14.7,4
2024-11-08,완구,25.6,4
2024-11-08,반려,15.0,7
2024-11-09,식품,53.1,11
2024-11-09,의류,50.9,17
2024-11-09,전자,71.1,20
2024-11-09,뷰티,32.9,9
2024-11-09,생활,38.9,6
2024-11-09,스포츠,28.0,11
2024-11-09,가구,24.7,5
2024-11-09,도서,23.0,6
2024-11-09,완구,39.1,6
2024-11-09,반려,15.5,2
2024-11-10,식품,53.6,8
2024-11-10,의류,37.3,10
2024-11-10,전자,68.9,17
2024-11-10,뷰티,29.8,7
2024-11-10,생활,37.3,7
2024-11-10,스포츠,20.3,3
2024-11-10,가구,20.4,5
2024-11-10,도서,15.7,4
2024-11-10,완구,29.5,3
2024-11-10,반려,14.6,6
2024-11-11,식품,60.7,24
2024-11-11,의류,54.3,17
2024-11-11,전자,85.0,20
2024-11-11,뷰티,41.2,10
2024-11-11,생활,44.8,7
2024-11-11,스포츠,29.6,4
2024-11-11,가구,27.7,6
2024-11-11,도서,22.7,2
2024-11-11,완구,42.8,5
2024-11-11,반려,17.1,3
2024-11-12,식품,75.2,19
2024-11-12,의류,59.4,23
2024-11-12,전자,93.9,20
2024-11-12,뷰티,32.5,4
2024-11-12,생활,41.3,19
2024-11-12,스포츠,26.5,4
2024-11-12,가구,29.8,11
2024-11-12,도서,22.1,7
2024-11-12,완구,43.2,15
2024-11-12,반려,17.2,5
2024-11-13,식품,72.6,10
2024-11-13,의류,55.8,23
2024-11-13,전자,91.1,13
2024-11-13,뷰티,35.3,14
2024-11-13,생활,43.2,6
2024-11-13,스포츠,32.7,6
2024-11-13,가구,25.7,6
2024-11-13,도서,27.2,7
2024-11-13,완구,48.1,8
2024-11-13,반려,17.6,3
2024-11-14,식품,56.5,12
2024-11-14,의류,42.9,12
2024-11-14,전자,63.6,9
2024-11-14,뷰티,31.2,6
2024-11-14,생활,34.6,17
2024-11-14,스포츠,20.5,5
2024-11-14,가구,17.0,4
2024-11-14,도서,15.7,2
2024-11-14,완구,31.4,6
2024-11-14,반려,15.9,5
2024-11-15,식품,69.5,11
2024-11-15,의류,47.2,7
2024-11-15,전자,77.0,27
2024-11-15,뷰티,34.9,4
2024-11-15,생활,49.2,8
2024-11-15,스포츠,31.6,8
2024-11-15,가구,28.2,6
2024-11-15,도서,20.8,3
2024-11-15,완구,37.3,11
2024-11-15,반려,21.3,3
2024-11-16,식품,109.2,24
2024-11-16,의류,79.2,12
2024-11-16,전자,140.8,27
2024-11-16,뷰티,66.6,8
2024-11-16,생활,68.2,9
2024-11-16,스포츠,47.3,9
2024-11-16,가구,35.4,6
2024-11-16,도서,39.2,5
2024-11-16,완구,68.5,23
2024-11-16,반려,27.9,8
2024-11-17,식품,56.2,10
2024-11-17,의류,44.4,8
2024-11-17,전자,73.0,19
2024-11-17,뷰티,29.0,3
2024-11-17,생활,33.8,16
2024-11-17,스포츠,29.0,3
2024-11-17,가구,24.7,11
2024-11-17,도서,18.2,2
2024-11-17,완구,39.0,7
2024-11-17,반려,15.2,7
2024-11-18,식품,59.2,10
2024-11-18,의류,46.1,5
2024-11-18,전자,78.3,12
2024-11-18,뷰티,34.5,6
2024-11-18,생활,40.3,6
2024-11-18,스포츠,31.5,12
2024-11-18,가구,29.7,5
2024-11-18,도서,26.0,3
2024-11-18,완구,46.7,18
2024-11-18,반려,17.0,2
2024-11-19,식품,73.0,21
2024-11-19,의류,61.6,17
2024-11-19,전자,97.8,13
2024-11-19,뷰티,44.2,12
2024-11-19,생활,47.4,10
2024-11-19,스포츠,32.5,10
2024-11-19,가구,28.1,5
2024-11-19,도서,24.6,3
2024-11-19,완구,44.2,13
2024-11-19,반려,21.3,3
2024-11-20,식품,53.0,9
2024-11-20,의류,39.0,9
2024-11-20,전자,78.6,10
2024-11-20,뷰티,31.8,5
2024-11-20,생활,41.3,5
2024-11-20,스포츠,24.8,4
2024-11-20,가구,21.2,8
2024-11-20,도서,18.2,2
2024-11-20,완구,36.7,4
2024-11-20,반려,13.5,2
2024-11-21,식품,51.6,16
2024-11-21,의류,51.0,10
2024-11-21,전자,78.8,33
2024-11-21,뷰티,31.7,5
2024-11-21,생활,34.7,8
2024-11-21,스포츠,22.6,3
2024-11-21,가구,26.0,3
2024-11-21,도서,22.3,3
2024-11-21,완구,38.9,7
2024-11-21,반려,16.3,3
2024-11-22,식품,48.4,15
2024-11-22,의류,29.8,3
2024-11-22,전자,47.0,5
2024-11-22,뷰티,26.2,6
2024-11-22,생활,31.2,4
2024-11-22,스포츠,18.1,2
2024-11-22,가구,18.8,5
2024-11-22,도서,12.7,3
2024-11-22,완구,24.1,10
2024-11-22,반려,13.1,3
2024-11-23,식품,66.7,18
2024-11-23,의류,45.8,7
2024-11-23,전자,83.2,16
2024-11-23,뷰티,32.0,4
2024-11-23,생활,37.6,15
2024-11-23,스포츠,26.1,3
2024-11-23,가구,20.0,3
2024-11-23,도서,20.5,2
2024-11-23,완구,33.6,9
2024-11-23,반려,16.3,3
2024-11-24,식품,101.9,17
2024-11-24,의류,79.8,11
2024-11-24,전자,134.1,29
2024-11-24,뷰티,60.6,18
2024-11-24,생활,67.5,12
2024-11-24,스포츠,46.3,9
2024-11-24,가구,40.2,5
2024-11-24,도서,33.9,5
2024-11-24,완구,49.7,15
2024-11-24,반려,30.2,4
2024-11-25,식품,71.5,17
2024-11-25,의류,47.2,11
2024-11-25,전자,87.7,26
2024-11-25,뷰티,35.2,6
2024-11-25,생활,48.0,13
2024-11-25,스포츠,32.0,4
2024-11-25,가구,27.1,3
2024-11-25,도서,26.4,10
2024-11-25,완구,37.0,7
2024-11-25,반려,20.0,4
2024-11-26,식품,41.0,7
2024-11-26,의류,28.6,3
2024-11-26,전자,49.7,6
2024-11-26,뷰티,21.2,6
2024-11-26,생활,26.5,3
2024-11-26,스포츠,16.4,2
2024-11-26,가구,18.7,3
2024-11-26,도서,13.8,1
2024-11-26,완구,29.0,6
2024-11-26,반려,12.3,1
2024-11-27,식품,44.5,9
2024-11-27,의류,33.4,8
2024-11-27,전자,46.7,15
2024-11-27,뷰티,19.7,3
2024-11-27,생활,26.0,7
2024-11-27,스포츠,16.8,3
2024-11-27,가구,17.3,2
2024-11-27,도서,12.5,1
2024-11-27,완구,22.2,3
2024-11-27,반려,12.3,2
2024-11-28,식품,67.2,17
2024-11-28,의류,46.1,8
2024-11-28,전자,91.2,19
2024-11-28,뷰티,40.1,5
2024-11-28,생활,39.4,8
2024-11-28,스포츠,29.6,5
2024-11-28,가구,21.8,2
2024-11-28,도서,22.9,4
2024-11-28,완구,39.6,15
2024-11-28,반려,17.7,2
2024-11-29,식품,41.8,10
2024-11-29,의류,29.3,4
2024-11-29,전자,44.5,18
2024-11-29,뷰티,20.8,3
2024-11-29,생활,21.2,8
2024-11-29,스포츠,15.2,3
2024-11-29,가구,14.7,3
2024-11-29,도서,11.6,1
2024-11-29,완구,20.0,4
2024-11-29,반려,11.8,2
2024-11-30,식품,103.7,22
2024-11-30,의류,64.8,11
2024-11-30,전자,126.6,47
2024-11-30,뷰티,53.5,7
2024-11-30,생활,59.2,12
2024-11-30,스포츠,42.8,6
2024-11-30,가구,41.6,6
2024-11-30,도서,31.2,12
2024-11-30,완구,55.8,9
2024-11-30,반려,28.7,3
2024-12-01,식품,116.3,20
2024-12-01,의류,59.7,20
2024-12-01,전자,104.1,19
2024-12-01,뷰티,53.1,12
2024-12-01,생활,64.3,12
2024-12-01,스포츠,24.2,7
2024-12-01,가구,38.0,8
2024-12-01,도서,24.1,5
2024-12-01,완구,58.0,9
2024-12-01,반려,25.2,9
2024-12-02,식품,61.7,16
2024-12-02,의류,34.8,11
2024-12-02,전자,54.9,9
2024-12-02,뷰티,24.8,3
2024-12-02,생활,27.2,6
2024-12-02,스포츠,15.0,2
2024-12-02,가구,21.8,10
2024-12-02,도서,15.9,2
2024-12-02,완구,27.6,3
2024-12-02,반려,12.4,3
2024-12-03,식품,54.5,9
2024-12-03,의류,31.8,4
2024-12-03,전자,60.3,7
2024-12-03,뷰티,25.4,5
2024-12-03,생활,28.4,5
2024-12-03,스포츠,15.8,7
2024-12-03,가구,26.3,3
2024-12-03,도서,15.6,3
2024-12-03,완구,25.1,6
2024-12-03,반려,10.9,2
2024-12-04,식품,59.1,9
2024-12-04,의류,32.7,10
2024-12-04,전자,61.6,7
2024-12-04,뷰티,28.6,5
2024-12-04,생활,35.1,5
2024-12-04,스포츠,16.9,5
2024-12-04,가구,27.2,7
2024-12-04,도서,18.4,4
2024-12-04,완구,32.9,4
2024-12-04,반려,12.1,1
2024-12-05,식품,67.0,20
2024-12-05,의류,37.6,4
2024-12-05,전자,68.1,12
2024-12-05,뷰티,32.1,4
2024-12-05,생활,39.5,11
2024-12-05,스포츠,16.0,6
2024-12-05,가구,28.8,9
2024-12-05,도서,16.9,2
2024-12-05,완구,31.1,5
2024-12-05,반려,14.7,6
2024-12-06,식품,100.8,22
2024-12-06,의류,58.8,14
2024-12-06,전자,90.5,13
2024-12-06,뷰티,45.0,6
2024-12-06,생활,56.9,8
2024-12-06,스포츠,22.7,3
2024-12-06,가구,38.1,10
2024-12-06,도서,23.6,7
2024-12-06,완구,40.3,12
2024-12-06,반려,18.1,2
2024-12-07,식품,139.2,25
2024-12-07,의류,67.9,21
2024-12-07,전자,123.3,24
2024-12-07,뷰티,42.6,14
2024-12-07,생활,55.3,24
2024-12-07,스포츠,25.8,10
2024-12-07,가구,41.0,11
2024-12-07,도서,33.7,9
2024-12-07,완구,48.7,7
2024-12-07,반려,27.1,6
2024-12-08,식품,132.6,32
2024-12-08,의류,54.2,13
2024-12-08,전자,109.9,26
2024-12-08,뷰티,49.7,14
2024-12-08,생활,60.2,14
2024-12-08,스포츠,26.1,4
2024-12-08,가구,45.4,13
2024-12-08,도서,31.2,4
2024-12-08,완구,47.0,5
2024-12-08,반려,24.8,5
2024-12-09,식품,55.1,10
2024-12-09,의류,27.6,6
2024-12-09,전자,53.3,8
2024-12-09,뷰티,22.1,3
2024-12-09,생활,27.7,5
2024-12-09,스포츠,14.8,2
2024-12-09,가구,20.9,4
2024-12-09,도서,13.8,2
2024-12-09,완구,25.0,3
2024-12-09,반려,12.5,4
2024-12-10,식품,60.7,18
2024-12-10,의류,31.1,6
2024-12-10,전자,57.6,8
2024-12-10,뷰티,23.1,3
2024-12-10,생활,29.2,7
2024-12-10,스포츠,15.1,2
2024-12-10,가구,22.4,3
2024-12-10,도서,17.1,2
2024-12-10,완구,23.7,3
2024-12-10,반려,13.8,2
2024-12-11,식품,95.9,12
2024-12-11,의류,43.6,18
2024-12-11,전자,78.5,34
2024-12-11,뷰티,33.1,5
2024-12-11,생활,39.9,6
2024-12-11,스포츠,21.7,4
2024-12-11,가구,36.0,14
2024-12-11,도서,23.3,3
2024-12-11,완구,36.1,9
2024-12-11,반려,16.6,2
2024-12-12,식품,62.7,15
2024-12-12,의류,29.3,10
2024-12-12,전자,50.4,6
2024-12-12,뷰티,20.3,2
2024-12-12,생활,29.8,3
2024-12-12,스포츠,11.5,3
2024-12-12,가구,17.6,2
2024-12-12,도서,14.2,4
2024-12-12,완구,26.6,7
2024-12-12,반려,10.1,2
2024-12-13,식품,70.2,19
2024-12-13,의류,38.5,5
2024-12-13,전자,77.7,16
2024-12-13,뷰티,33.9,6
2024-12-13,생활,36.3,5
2024-12-13,스포츠,18.8,3
2024-12-13,가구,29.9,4
2024-12-13,도서,18.4,2
2024-12-13,완구,30.8,4
2024-12-13,반려,15.1,5
2024-12-14,식품,102.8,24
2024-12-14,의류,54.6,11
2024-12-14,전자,93.6,24
2024-12-14,뷰티,36.1,8
2024-12-14,생활,49.0,8
2024-12-14,스포츠,22.7,2
2024-12-14,가구,38.1,5
2024-12-14,도서,21.0,8
2024-12-14,완구,40.3,14
2024-12-14,반려,20.0,3
2024-12-15,식품,134.3,20
2024-12-15,의류,75.0,10
2024-12-15,전자,103.8,25
2024-12-15,뷰티,48.3,15
2024-12-15,생활,63.4,11
2024-12-15,스포츠,26.8,4
2024-12-15,가구,50.7,23
2024-12-15,도서,30.3,4
2024-12-15,완구,56.6,13
2024-12-15,반려,24.1,6
2024-12-16,식품,48.2,6
2024-12-16,의류,24.0,6
2024-12-16,전자,42.3,6
2024-12-16,뷰티,18.7,4
2024-12-16,생활,26.7,5
2024-12-16,스포츠,11.4,3
2024-12-16,가구,21.6,2
2024-12-16,도서,12.5,5
2024-12-16,완구,20.2,3
2024-12-16,반려,11.0,1
2024-12-17,식품,87.0,11
2024-12-17,의류,45.8,6
2024-12-17,전자,72.8,18
2024-12-17,뷰티,32.7,6
2024-12-17,생활,40.4,12
2024-12-17,스포츠,19.1,4
2024-12-17,가구,30.7,8
2024-12-17,도서,19.2,5
2024-12-17,완구,39.2,7
2024-12-17,반려,15.0,6
2024-12-18,식품,97.8,29
2024-12-18,의류,53.3,10
2024-12-18,전자,77.7,13
2024-12-18,뷰티,34.4,4
2024-12-18,생활,41.7,5
2024-12-18,스포츠,21.3,3
2024-12-18,가구,29.3,7
2024-12-18,도서,23.7,3
2024-12-18,완구,36.2,8
2024-12-18,반려,17.1,3
2024-12-19,식품,55.3,14
2024-12-19,의류,26.4,5
2024-12-19,전자,47.0,6
2024-12-19,뷰티,20.6,2
2024-12-19,생활,27.0,6
2024-12-19,스포츠,11.8,2
2024-12-19,가구,22.1,4
2024-12-19,도서,12.0,1
2024-12-19,완구,28.4,6
2024-12-19,반려,11.9,2
2024-12-20,식품,83.6,33
2024-12-20,의류,43.6,6
2024-12-20,전자,67.4,12
2024-12-20,뷰티,39.1,11
2024-12-20,생활,38.1,5
2024-12-20,스포츠,18.2,5
2024-12-20,가구,30.7,7
2024-12-20,도서,23.4,4
2024-12-20,완구,36.8,7
2024-12-20,반려,19.9,7
2024-12-21,식품,71.6,9
2024-12-21,의류,44.6,14
2024-12-21,전자,62.6,13
2024-12-21,뷰티,26.9,4
2024-12-21,생활,32.6,13
2024-12-21,스포츠,17.4,2
2024-12-21,가구,27.7,6
2024-12-21,도서,21.5,4
2024-12-21,완구,32.4,7
2024-12-21,반려,14.1,2
2024-12-22,식품,131.6,36
2024-12-22,의류,60.2,15
2024-12-22,전자,120.0,51
2024-12-22,뷰티,47.7,6
2024-12-22,생활,64.6,27
2024-12-22,스포츠,31.5,13
2024-12-22,가구,51.9,7
2024-12-22,도서,33.4,5
2024-12-22,완구,50.3,7
2024-12-22,반려,23.7,5
2024-12-23,식품,74.6,14
2024-12-23,의류,37.6,14
2024-12-23,전자,58.4,24
2024-12-23,뷰티,27.2,11
2024-12-23,생활,28.3,7
2024-12-23,스포츠,15.7,5
2024-12-23,가구,26.3,9
