유저ID,상품ID,평점,구매일자
USER048,ITEM050,3,2024-01-01
USER048,ITEM038,3,2024-03-18
USER002,ITEM040,4,2024-06-27
USER183,ITEM005,3,2024-07-16
USER120,ITEM046,2,2024-03-24
USER127,ITEM026,5,2024-04-27
USER180,ITEM034,3,2024-06-29
USER121,ITEM046,1,2024-01-28
USER139,ITEM033,2,2024-07-11
USER006,ITEM046,1,2024-05-16
USER167,ITEM018,3,2024-08-18
USER127,ITEM007,3,2024-04-17
USER011,ITEM029,5,2024-07-15
USER108,ITEM027,2,2024-01-22
USER107,ITEM007,2,2024-06-06
USER045,ITEM037,4,2024-11-05
USER117,ITEM029,4,2024-04-04
USER121,ITEM027,5,2024-12-25
USER057,ITEM014,2,2024-10-18
USER024,ITEM048,3,2024-05-10
USER152,ITEM033,3,2024-09-28
USER119,ITEM006,5,2024-12-08
USER051,ITEM027,4,2024-11-07
USER150,ITEM040,3,2024-06-15
USER179,ITEM046,4,2024-08-16
USER183,ITEM021,4,2024-06-09
USER195,ITEM012,1,2024-03-04
USER046,ITEM030,4,2024-06-02
USER194,ITEM048,2,2024-05-28
USER107,ITEM035,5,2024-05-27
USER184,ITEM044,1,2024-09-20
USER148,ITEM020,4,2024-10-27
USER165,ITEM032,4,2024-01-10
USER149,ITEM050,3,2024-11-14
USER065,ITEM018,4,2024-11-16
USER051,ITEM017,4,2024-01-13
USER108,ITEM039,2,2024-04-06
USER067,ITEM044,3,2024-09-19
USER099,ITEM047,2,2024-11-12
USER118,ITEM015,3,2024-07-18
USER086,ITEM017,3,2024-04-29
USER009,ITEM037,5,2024-03-27
USER123,ITEM027,3,2024-07-26
USER106,ITEM040,1,2024-10-21
USER095,ITEM041,3,2024-05-31
USER024,ITEM047,4,2024-11-14
USER031,ITEM029,4,2024-05-18
USER153,ITEM007,2,2024-04-05
USER053,ITEM026,2,2024-08-30
USER017,ITEM002,3,2024-02-02
USER004,ITEM049,2,2024-08-20
USER133,ITEM028,4,2024-09-10
USER113,ITEM015,1,2024-11-19
USER121,ITEM028,5,2024-01-02
USER062,ITEM008,3,2024-10-26
USER076,ITEM012,2,2024-11-20
USER148,ITEM035,5,2024-10-22
USER127,ITEM042,3,2024-11-27
USER060,ITEM037,4,2024-11-22
USER167,ITEM006,3,2024-06-23
USER150,ITEM021,3,2024-03-22
USER096,ITEM005,1,2024-01-22
USER141,ITEM036,3,2024-08-25
USER187,ITEM028,4,2024-10-08
USER039,ITEM003,2,2024-02-11
USER035,ITEM043,3,2024-05-24
USER092,ITEM006,2,2024-10-23
USER167,ITEM039,4,2024-07-31
USER116,ITEM002,3,2024-11-18
USER032,ITEM007,3,2024-11-23
USER048,ITEM013,5,2024-10-01
USER014,ITEM029,3,2024-12-07
USER085,ITEM028,2,2024-10-23
USER199,ITEM049,5,2024-08-11
USER130,ITEM038,5,2024-09-27
USER159,ITEM047,1,2024-02-01
USER100,ITEM042,4,2024-12-17
USER049,ITEM044,3,2024-08-15
USER112,ITEM012,1,2024-05-28
USER098,ITEM035,2,2024-06-12
USER108,ITEM031,1,2024-09-19
USER141,ITEM049,4,2024-09-01
USER012,ITEM003,3,2024-02-11
USER170,ITEM012,2,2024-10-23
USER102,ITEM016,3,2024-02-29
USER137,ITEM041,2,2024-11-20
USER192,ITEM023,3,2024-06-28
USER088,ITEM005,1,2024-10-20
USER018,ITEM013,1,2024-03-10
USER053,ITEM031,5,2024-11-16
USER102,ITEM028,3,2024-04-22
USER063,ITEM018,4,2024-07-22
USER091,ITEM010,5,2024-10-14
USER020,ITEM013,3,2024-12-20
USER074,ITEM020,4,2024-07-30
USER001,ITEM027,4,2024-06-26
USER004,ITEM031,4,2024-06-29
USER046,ITEM034,1,2024-10-11
USER158,ITEM034,2,2024-05-29
USER111,ITEM004,2,2024-04-10
USER147,ITEM001,2,2024-04-14
USER020,ITEM036,5,2024-12-28
USER121,ITEM033,2,2024-07-01
USER164,ITEM029,4,2024-04-25
USER083,ITEM036,1,2024-01-28
USER001,ITEM019,2,2024-04-09
USER113,ITEM017,2,2024-02-17
USER062,ITEM015,4,2024-10-20
USER002,ITEM001,1,2024-07-25
USER094,ITEM018,3,2024-06-08
USER155,ITEM036,2,2024-07-05
USER004,ITEM007,2,2024-08-13
USER035,ITEM005,3,2024-11-14
USER173,ITEM007,4,2024-03-14
USER038,ITEM003,5,2024-05-29
USER090,ITEM005,5,2024-07-12
USER028,ITEM028,3,2024-11-20
USER140,ITEM024,3,2024-11-26
USER139,ITEM016,4,2024-10-27
USER101,ITEM007,2,2024-09-06
USER168,ITEM007,2,2024-03-02
USER055,ITEM009,5,2024-03-11
USER104,ITEM001,3,2024-06-15
USER020,ITEM038,5,2024-12-03
USER063,ITEM021,5,2024-08-27
USER010,ITEM004,3,2024-09-20
USER087,ITEM014,2,2024-09-19
USER004,ITEM016,1,2024-11-28
USER185,ITEM018,3,2024-06-18
USER152,ITEM031,3,2024-06-15
USER073,ITEM006,4,2024-09-15
USER004,ITEM045,1,2024-04-24
USER157,ITEM011,4,2024-05-06
USER078,ITEM012,3,2024-04-06
USER065,ITEM015,3,2024-05-21
USER061,ITEM016,3,2024-06-25
USER009,ITEM002,2,2024-10-20
USER074,ITEM001,4,2024-12-12
USER189,ITEM009,3,2024-05-11
USER042,ITEM031,4,2024-04-19
USER141,ITEM045,5,2024-03-03
USER187,ITEM023,5,2024-06-14
USER133,ITEM013,2,2024-02-27
USER127,ITEM043,5,2024-02-19
USER176,ITEM032,4,2024-11-18
USER159,ITEM016,3,2024-12-14
USER135,ITEM011,3,2024-04-26
USER065,ITEM048,3,2024-09-16
USER038,ITEM011,1,2024-06-27
USER181,ITEM044,3,2024-04-02
USER179,ITEM047,3,2024-05-24
USER050,ITEM001,4,2024-01-29
USER183,ITEM001,2,2024-06-17
USER030,ITEM033,3,2024-12-23
USER189,ITEM028,4,2024-02-07
USER082,ITEM015,2,2024-09-20
USER101,ITEM012,5,2024-07-09
USER192,ITEM023,3,2024-03-10
USER151,ITEM039,1,2024-03-25
USER109,ITEM037,4,2024-12-09
USER074,ITEM028,2,2024-10-01
USER177,ITEM001,5,2024-11-22
USER093,ITEM005,2,2024-07-11
USER095,ITEM047,3,2024-06-22
USER089,ITEM044,2,2024-09-30
USER112,ITEM038,2,2024-06-16
USER178,ITEM001,4,2024-10-10
USER021,ITEM004,4,2024-01-06
USER014,ITEM018,5,2024-08-03
USER131,ITEM048,4,2024-03-24
USER183,ITEM009,3,2024-07-23
USER069,ITEM042,2,2024-07-30
USER149,ITEM014,1,2024-05-19
USER181,ITEM035,3,2024-03-13
USER178,ITEM003,3,2024-10-21
USER178,ITEM033,2,2024-03-26
USER152,ITEM030,3,2024-06-30
USER188,ITEM039,2,2024-11-24
USER098,ITEM003,4,2024-08-31
USER069,ITEM047,4,2024-05-25
USER170,ITEM022,3,2024-03-03
USER008,ITEM028,3,2024-02-16
USER200,ITEM044,3,2024-12-08
USER051,ITEM039,4,2024-02-28
USER108,ITEM022,2,2024-12-27
USER126,ITEM025,3,2024-02-06
USER173,ITEM013,1,2024-03-02
USER103,ITEM045,3,2024-12-21
USER049,ITEM020,5,2024-08-10
USER147,ITEM034,1,2024-04-07
USER058,ITEM041,2,2024-09-27
USER174,ITEM044,3,2024-08-17
USER087,ITEM027,2,2024-06-07
USER122,ITEM015,2,2024-09-22
USER034,ITEM038,2,2024-04-28
USER152,ITEM030,1,2024-12-16
USER133,ITEM013,2,2024-12-15
USER049,ITEM018,2,2024-03-25
USER049,ITEM017,4,2024-09-27
USER129,ITEM030,3,2024-01-19
USER083,ITEM003,2,2024-12-28
USER128,ITEM013,2,2024-01-30
USER135,ITEM039,4,2024-03-14
USER095,ITEM022,3,2024-10-20
USER200,ITEM014,5,2024-02-09
USER061,ITEM036,3,2024-03-17
USER014,ITEM038,3,2024-04-29
USER190,ITEM028,3,2024-07-16
USER027,ITEM030,2,2024-12-09
USER004,ITEM013,1,2024-12-28
USER039,ITEM017,5,2024-05-06
USER153,ITEM018,4,2024-06-29
USER069,ITEM040,3,2024-08-22
USER158,ITEM043,3,2024-05-01
USER002,ITEM048,2,2024-06-09
USER040,ITEM045,5,2024-10-25
USER083,ITEM038,1,2024-10-20
USER097,ITEM015,4,2024-02-25
USER100,ITEM043,3,2024-10-11
USER040,ITEM050,5,2024-09-22
USER030,ITEM005,2,2024-12-01
USER025,ITEM022,3,2024-02-09
USER156,ITEM034,4,2024-02-24
USER027,ITEM021,4,2024-12-18
USER101,ITEM044,3,2024-10-23
USER159,ITEM016,2,2024-01-25
USER072,ITEM027,2,2024-02-10
USER131,ITEM039,5,2024-04-25
USER198,ITEM017,3,2024-01-27
USER152,ITEM015,3,2024-05-18
USER044,ITEM045,2,2024-06-07
USER018,ITEM031,1,2024-03-31
USER090,ITEM015,2,2024-05-16
USER183,ITEM034,3,2024-12-29
USER150,ITEM017,3,2024-11-26
USER196,ITEM036,4,2024-12-30
USER198,ITEM008,3,2024-10-17
USER059,ITEM034,4,2024-01-24
USER106,ITEM036,2,2024-01-08
USER064,ITEM028,1,2024-09-05
USER184,ITEM036,4,2024-06-09
USER092,ITEM032,3,2024-05-31
USER156,ITEM049,2,2024-12-15
USER091,ITEM050,3,2024-12-03
USER022,ITEM021,3,2024-09-30
USER151,ITEM041,5,2024-04-18
USER030,ITEM045,3,2024-09-06
USER130,ITEM008,2,2024-04-18
USER156,ITEM026,3,2024-11-05
USER111,ITEM011,5,2024-07-15
USER159,ITEM011,3,2024-04-15
USER105,ITEM023,2,2024-10-05
USER173,ITEM010,3,2024-11-16
USER029,ITEM031,2,2024-09-30
USER075,ITEM006,4,2024-12-17
USER053,ITEM029,2,2024-09-07
USER070,ITEM044,1,2024-11-03
USER069,ITEM012,2,2024-04-20
USER117,ITEM039,2,2024-12-03
USER129,ITEM007,3,2024-11-07
USER052,ITEM003,4,2024-12-04
USER120,ITEM017,2,2024-08-19
USER092,ITEM004,3,2024-05-10
USER083,ITEM035,2,2024-03-08
USER042,ITEM002,4,2024-04-10
USER090,ITEM024,1,2024-05-20
USER105,ITEM049,3,2024-12-11
USER158,ITEM041,3,2024-08-04
USER046,ITEM007,4,2024-01-21
USER025,ITEM006,4,2024-06-23
USER100,ITEM011,2,2024-06-19
USER189,ITEM028,5,2024-05-19
USER097,ITEM025,3,2024-12-24
USER076,ITEM045,2,2024-07-04
USER135,ITEM035,5,2024-08-12
USER142,ITEM044,5,2024-08-08
USER159,ITEM011,3,2024-05-11
USER066,ITEM023,4,2024-02-07
USER113,ITEM012,2,2024-10-18
USER096,ITEM021,4,2024-08-12
USER170,ITEM015,3,2024-02-23
USER178,ITEM036,2,2024-05-10
USER160,ITEM043,4,2024-11-22
USER119,ITEM008,5,2024-12-29
USER163,ITEM023,2,2024-07-24
USER006,ITEM012,3,2024-08-30
USER184,ITEM020,1,2024-04-17
USER021,ITEM017,5,2024-04-13
USER130,ITEM042,3,2024-02-23
USER093,ITEM013,5,2024-06-11
USER054,ITEM022,2,2024-05-09
USER003,ITEM002,4,2024-12-15
USER007,ITEM023,5,2024-12-30
USER041,ITEM003,4,2024-01-17
USER171,ITEM018,3,2024-08-19
USER103,ITEM049,3,2024-05-21
USER121,ITEM020,3,2024-12-31
USER153,ITEM044,3,2024-05-14
USER049,ITEM021,4,2024-06-26
USER126,ITEM023,4,2024-12-15
USER009,ITEM001,4,2024-09-09
USER060,ITEM018,1,2024-10-15
USER173,ITEM033,3,2024-03-25
USER058,ITEM038,2,2024-07-10
USER038,ITEM024,3,2024-11-04
USER177,ITEM015,1,2024-10-14
USER081,ITEM013,1,2024-08-08
USER134,ITEM005,5,2024-04-02
USER034,ITEM020,4,2024-10-18
USER188,ITEM044,2,2024-02-15
USER117,ITEM042,4,2024-09-19
USER021,ITEM008,3,2024-01-23
USER009,ITEM003,2,2024-01-19
USER021,ITEM023,3,2024-12-31
USER178,ITEM037,3,2024-10-22
USER170,ITEM003,3,2024-07-31
USER027,ITEM036,2,2024-07-30
USER197,ITEM026,2,2024-04-13
USER178,ITEM018,4,2024-01-29
USER123,ITEM031,3,2024-10-22
USER105,ITEM027,2,2024-03-02
USER009,ITEM004,3,2024-03-16
USER009,ITEM046,3,2024-02-26
USER075,ITEM017,5,2024-07-18
USER157,ITEM002,2,2024-11-05
USER053,ITEM021,1,2024-06-26
USER181,ITEM049,2,2024-01-22
USER143,ITEM023,3,2024-04-30
USER023,ITEM031,1,2024-04-12
USER124,ITEM027,3,2024-01-06
USER050,ITEM048,3,2024-12-11
USER199,ITEM036,2,2024-07-13
USER083,ITEM010,3,2024-08-24
USER157,ITEM018,4,2024-01-30
USER033,ITEM029,3,2024-08-25
USER101,ITEM038,3,2024-08-01
USER010,ITEM016,4,2024-04-01
USER115,ITEM027,3,2024-05-02
USER151,ITEM003,2,2024-07-09
USER099,ITEM017,5,2024-07-08
USER070,ITEM021,2,2024-01-28
USER108,ITEM007,5,2024-10-12
USER026,ITEM033,3,2024-01-20
USER110,ITEM029,3,2024-08-29
USER121,ITEM024,4,2024-11-23
USER147,ITEM004,2,2024-03-06
USER088,ITEM015,5,2024-05-24
USER164,ITEM027,3,2024-11-11
USER194,ITEM015,3,2024-05-23
USER085,ITEM029,3,2024-05-01
USER197,ITEM024,3,2024-08-27
USER107,ITEM011,4,2024-05-25
USER076,ITEM040,4,2024-06-29
USER182,ITEM037,4,2024-09-07
USER077,ITEM025,2,2024-02-09
USER157,ITEM044,4,2024-02-28
USER113,ITEM029,2,2024-04-25
USER047,ITEM022,3,2024-03-03
USER117,ITEM021,4,2024-09-19
USER096,ITEM033,2,2024-05-19
USER152,ITEM011,4,2024-09-21
USER008,ITEM043,5,2024-12-17
USER090,ITEM008,5,2024-05-09
USER121,ITEM004,2,2024-03-06
USER185,ITEM006,4,2024-09-24
USER042,ITEM045,3,2024-10-31
USER197,ITEM026,3,2024-06-12
USER117,ITEM017,2,2024-10-13
USER067,ITEM043,1,2024-03-04
USER139,ITEM045,3,2024-09-24
USER072,ITEM035,4,2024-01-05
USER179,ITEM002,3,2024-06-18
USER054,ITEM023,3,2024-03-07
USER193,ITEM026,3,2024-12-19
USER104,ITEM029,2,2024-08-06
USER103,ITEM010,2,2024-09-30
USER056,ITEM049,4,2024-04-11
USER115,ITEM013,3,2024-10-24
USER137,ITEM022,2,2024-02-13
USER137,ITEM033,2,2024-01-15
USER016,ITEM011,4,2024-04-01
USER040,ITEM013,3,2024-10-09
USER028,ITEM012,4,2024-01-03
USER200,ITEM035,1,2024-02-11
USER112,ITEM030,4,2024-11-13
USER172,ITEM047,5,2024-07-12
USER117,ITEM047,2,2024-08-31
USER164,ITEM042,2,2024-11-14
USER138,ITEM049,2,2024-09-03
USER043,ITEM010,2,2024-11-05
USER092,ITEM022,2,2024-07-10
USER163,ITEM032,4,2024-07-26
USER169,ITEM013,3,2024-09-10
USER036,ITEM041,4,2024-06-13
USER088,ITEM038,4,2024-10-27
USER173,ITEM020,2,2024-03-28
USER013,ITEM007,2,2024-07-26
USER121,ITEM012,3,2024-07-01
USER101,ITEM030,2,2024-08-02
USER106,ITEM035,2,2024-08-12
USER122,ITEM038,2,2024-03-06
USER015,ITEM048,5,2024-05-20
USER080,ITEM042,2,2024-12-14
USER070,ITEM021,3,2024-02-08
USER063,ITEM027,5,2024-08-09
USER039,ITEM021,2,2024-09-08
USER167,ITEM002,3,2024-05-12
USER026,ITEM039,3,2024-02-05
USER015,ITEM011,3,2024-04-17
USER168,ITEM047,5,2024-09-28
USER161,ITEM038,1,2024-03-08
USER084,ITEM002,1,2024-08-29
USER101,ITEM023,1,2024-10-03
USER185,ITEM035,4,2024-10-03
USER029,ITEM046,3,2024-12-30
USER139,ITEM031,3,2024-09-30
USER072,ITEM046,2,2024-11-08
USER012,ITEM005,3,2024-05-31
USER008,ITEM021,2,2024-04-23
USER017,ITEM033,3,2024-12-11
USER026,ITEM036,2,2024-01-23
USER188,ITEM042,2,2024-07-05
USER127,ITEM045,5,2024-01-31
USER103,ITEM011,2,2024-04-20
USER023,ITEM028,2,2024-02-21
USER023,ITEM048,4,2024-06-07
USER162,ITEM029,5,2024-06-15
USER194,ITEM024,4,2024-06-05
USER063,ITEM034,3,2024-07-25
USER034,ITEM028,5,2024-08-03
USER036,ITEM040,2,2024-11-04
USER126,ITEM015,2,2024-01-24
USER023,ITEM043,4,2024-11-12
USER188,ITEM018,5,2024-08-01
USER024,ITEM025,4,2024-01-08
USER161,ITEM017,3,2024-04-02
USER176,ITEM001,3,2024-02-03
USER072,ITEM022,1,2024-05-08
USER012,ITEM040,5,2024-01-31
USER085,ITEM015,5,2024-12-13
USER028,ITEM038,3,2024-10-11
USER048,ITEM016,4,2024-04-15
USER033,ITEM003,3,2024-06-24
USER121,ITEM002,2,2024-09-01
USER188,ITEM049,3,2024-09-11
USER044,ITEM049,3,2024-10-19
USER163,ITEM003,3,2024-08-22
USER114,ITEM043,5,2024-10-19
USER159,ITEM050,1,2024-11-02
USER196,ITEM021,2,2024-09-25
USER086,ITEM004,3,2024-08-11
USER146,ITEM044,4,2024-04-07
USER139,ITEM042,4,2024-07-03
USER180,ITEM023,1,2024-09-26
USER200,ITEM029,4,2024-03-26
USER171,ITEM012,5,2024-11-29
USER143,ITEM040,5,2024-05-12
USER107,ITEM035,5,2024-11-03
USER001,ITEM045,4,2024-01-13
USER012,ITEM046,2,2024-03-22
USER085,ITEM007,4,2024-09-04
USER065,ITEM028,3,2024-12-04
USER027,ITEM026,3,2024-04-04
USER109,ITEM034,5,2024-11-16
USER194,ITEM030,5,2024-09-17
USER078,ITEM037,3,2024-01-27
USER071,ITEM018,3,2024-05-26
USER028,ITEM008,4,2024-10-15
USER060,ITEM045,2,2024-12-23
USER043,ITEM048,1,2024-09-07
USER087,ITEM031,2,2024-11-29
USER095,ITEM020,2,2024-01-06
USER040,ITEM001,5,2024-10-17
USER092,ITEM037,2,2024-09-17
USER001,ITEM010,2,2024-01-25
USER074,ITEM009,4,2024-08-11
USER182,ITEM036,3,2024-03-08
USER144,ITEM049,3,2024-08-22
USER175,ITEM011,3,2024-11-24
USER079,ITEM011,2,2024-07-15
USER078,ITEM048,2,2024-02-05
USER080,ITEM011,2,2024-03-31
USER185,ITEM039,4,2024-08-21
USER089,ITEM042,4,2024-04-26
USER010,ITEM050,2,2024-06-08
USER090,ITEM010,4,2024-02-02
USER190,ITEM008,4,2024-11-14
USER089,ITEM050,3,2024-09-20
USER125,ITEM002,3,2024-05-18
USER158,ITEM023,1,2024-01-02
USER168,ITEM003,1,2024-06-12
USER064,ITEM037,5,2024-04-15
USER169,ITEM019,4,2024-11-07
USER149,ITEM018,2,2024-03-08
USER174,ITEM034,2,2024-07-28
USER125,ITEM015,3,2024-02-04
USER120,ITEM004,2,2024-03-17
USER180,ITEM012,4,2024-10-28
USER169,ITEM024,5,2024-09-15
USER075,ITEM006,3,2024-07-10
USER020,ITEM021,4,2024-06-11
USER129,ITEM035,4,2024-08-25
USER029,ITEM023,2,2024-08-19
USER028,ITEM050,3,2024-02-12
USER060,ITEM044,4,2024-06-10
USER091,ITEM034,2,2024-10-19
USER082,ITEM048,2,2024-04-27
USER176,ITEM016,2,2024-01-27
USER166,ITEM036,4,2024-04-08
USER143,ITEM024,3,2024-01-20
USER003,ITEM017,5,2024-04-01
USER021,ITEM025,2,2024-10-25
USER061,ITEM030,4,2024-12-18
USER045,ITEM032,4,2024-07-31
USER137,ITEM047,4,2024-09-18
USER040,ITEM047,4,2024-01-12
USER046,ITEM014,2,2024-01-19
USER087,ITEM014,3,2024-07-23
USER058,ITEM025,4,2024-05-21
USER025,ITEM037,2,2024-08-15
USER016,ITEM003,4,2024-01-17
USER041,ITEM043,2,2024-09-02
USER122,ITEM046,5,2024-05-31
USER048,ITEM046,4,2024-03-11
USER154,ITEM032,2,2024-06-19
USER082,ITEM024,1,2024-10-09
USER196,ITEM037,3,2024-01-12
USER130,ITEM031,4,2024-10-29
USER094,ITEM037,5,2024-07-13
USER147,ITEM014,3,2024-11-26
USER169,ITEM043,4,2024-11-21
USER104,ITEM006,4,2024-07-24
USER116,ITEM006,3,2024-03-26
USER022,ITEM041,2,2024-09-05
USER087,ITEM042,4,2024-12-29
USER116,ITEM003,5,2024-04-03
USER167,ITEM008,3,2024-05-15
USER028,ITEM003,4,2024-01-26
USER181,ITEM013,4,2024-07-26
USER031,ITEM026,4,2024-02-06
USER011,ITEM034,3,2024-04-07
USER159,ITEM031,1,2024-08-31
USER082,ITEM030,2,2024-10-24
USER069,ITEM027,5,2024-10-26
USER173,ITEM034,1,2024-04-30
USER112,ITEM050,5,2024-01-30
USER177,ITEM028,2,2024-03-23
USER023,ITEM002,4,2024-07-22
USER069,ITEM037,2,2024-01-04
USER008,ITEM001,2,2024-09-25
USER165,ITEM048,1,2024-09-02
USER103,ITEM010,1,2024-11-20
USER190,ITEM042,2,2024-10-14
USER150,ITEM005,2,2024-03-25
USER005,ITEM030,3,2024-09-08
USER163,ITEM024,2,2024-07-04
USER163,ITEM045,5,2024-07-18
USER177,ITEM025,1,2024-04-15
USER016,ITEM015,5,2024-06-14
USER189,ITEM033,4,2024-12-26
USER046,ITEM008,4,2024-09-24
USER094,ITEM004,4,2024-06-02
USER055,ITEM045,4,2024-01-10
USER188,ITEM020,3,2024-12-09
USER017,ITEM035,4,2024-06-01
USER057,ITEM043,2,2024-05-24
USER128,ITEM008,4,2024-03-03
USER030,ITEM045,2,2024-07-13
USER069,ITEM047,3,2024-08-06
USER167,ITEM004,3,2024-02-10
USER142,ITEM012,5,2024-06-21
USER002,ITEM036,4,2024-04-19
USER016,ITEM041,3,2024-03-21
USER063,ITEM010,2,2024-09-01
USER158,ITEM006,2,2024-01-28
USER175,ITEM023,3,2024-06-20
USER081,ITEM008,4,2024-10-23
USER115,ITEM039,2,2024-04-12
USER026,ITEM003,2,2024-11-14
USER147,ITEM009,3,2024-08-25
USER196,ITEM005,4,2024-01-11
USER042,ITEM045,3,2024-06-04
USER085,ITEM020,5,2024-12-16
USER106,ITEM028,3,2024-08-11
USER044,ITEM016,2,2024-03-28
USER195,ITEM047,3,2024-08-04
USER061,ITEM015,4,2024-10-07
USER031,ITEM017,4,2024-04-13
USER163,ITEM013,1,2024-03-28
USER115,ITEM039,3,2024-05-01
USER125,ITEM004,2,2024-03-23
USER027,ITEM020,4,2024-08-14
USER148,ITEM041,2,2024-05-17
USER072,ITEM007,3,2024-11-10
USER141,ITEM009,3,2024-02-26
USER034,ITEM018,4,2024-07-23
USER063,ITEM009,3,2024-11-05
USER152,ITEM012,4,2024-05-31
USER062,ITEM050,1,2024-06-21
USER176,ITEM004,4,2024-09-14
USER106,ITEM040,2,2024-10-10
USER138,ITEM022,4,2024-12-03
USER061,ITEM001,3,2024-12-28
USER186,ITEM036,2,2024-01-25
USER045,ITEM008,4,2024-11-15
USER087,ITEM001,5,2024-09-14
USER117,ITEM032,2,2024-12-28
USER153,ITEM045,1,2024-07-27
USER176,ITEM023,3,2024-08-09
USER088,ITEM034,3,2024-04-16
USER185,ITEM046,2,2024-10-31
USER090,ITEM030,2,2024-08-28
USER170,ITEM017,3,2024-05-15
USER074,ITEM021,2,2024-05-13
USER139,ITEM002,1,2024-09-12
USER133,ITEM034,3,2024-03-03
USER085,ITEM047,3,2024-08-21
USER102,ITEM012,3,2024-01-02
USER115,ITEM040,2,2024-10-23
USER090,ITEM022,1,2024-05-19
USER097,ITEM047,5,2024-08-22
USER090,ITEM027,2,2024-06-16
USER116,ITEM003,4,2024-12-30
USER078,ITEM020,4,2024-05-03
USER070,ITEM035,4,2024-04-19
USER176,ITEM039,3,2024-07-08
USER192,ITEM024,3,2024-07-10
USER121,ITEM040,3,2024-10-24
USER115,ITEM011,4,2024-03-25
USER167,ITEM024,3,2024-04-30
USER090,ITEM029,1,2024-03-18
USER093,ITEM046,2,2024-06-05
USER042,ITEM039,3,2024-02-29
USER117,ITEM035,5,2024-10-25
USER120,ITEM024,5,2024-10-18
USER102,ITEM001,5,2024-09-04
USER004,ITEM032,5,2024-12-23
USER164,ITEM006,2,2024-03-04
USER071,ITEM014,5,2024-06-14
USER131,ITEM006,3,2024-06-07
USER033,ITEM032,1,2024-12-29
USER024,ITEM049,4,2024-12-24
USER110,ITEM036,3,2024-09-18
USER003,ITEM040,1,2024-06-24
USER128,ITEM001,5,2024-04-24
USER143,ITEM009,3,2024-07-10
USER156,ITEM003,3,2024-01-30
USER075,ITEM028,5,2024-10-03
USER059,ITEM004,1,2024-11-12
USER094,ITEM039,5,2024-09-19
USER165,ITEM012,2,2024-09-24
USER065,ITEM009,2,2024-05-06
USER145,ITEM004,4,2024-10-06
USER041,ITEM010,4,2024-11-19
USER134,ITEM032,2,2024-04-26
USER056,ITEM025,1,2024-07-12
USER072,ITEM039,5,2024-03-18
USER032,ITEM049,5,2024-06-01
USER103,ITEM030,3,2024-02-06
USER162,ITEM016,2,2024-06-03
USER187,ITEM032,4,2024-07-22
USER144,ITEM049,5,2024-10-28
USER045,ITEM031,3,2024-04-06
USER106,ITEM050,3,2024-02-12
USER133,ITEM033,3,2024-03-16
USER115,ITEM030,2,2024-01-20
USER115,ITEM026,3,2024-12-02
USER012,ITEM040,5,2024-05-06
USER075,ITEM037,3,2024-10-20
USER016,ITEM021,2,2024-11-21
USER067,ITEM036,1,2024-01-15
USER188,ITEM022,1,2024-02-18
USER069,ITEM022,5,2024-08-01
USER161,ITEM048,4,2024-01-11
USER198,ITEM029,1,2024-02-06
USER192,ITEM038,3,2024-07-22
USER184,ITEM016,2,2024-06-19
USER126,ITEM045,2,2024-05-21
USER033,ITEM049,5,2024-01-15
USER094,ITEM036,5,2024-11-18
USER167,ITEM043,5,2024-02-01
USER011,ITEM046,2,2024-01-25
USER098,ITEM012,3,2024-06-30
USER092,ITEM044,3,2024-12-27
USER135,ITEM039,5,2024-12-18
USER183,ITEM029,4,2024-05-04
USER057,ITEM028,2,2024-03-04
USER153,ITEM004,3,2024-05-16
USER171,ITEM030,4,2024-07-16
USER082,ITEM001,1,2024-07-01
USER025,ITEM020,3,2024-10-19
USER077,ITEM039,3,2024-11-14
USER179,ITEM014,2,2024-08-18
USER183,ITEM021,4,2024-02-07
USER130,ITEM042,4,2024-02-27
USER154,ITEM013,2,2024-10-30
USER132,ITEM046,3,2024-07-14
USER051,ITEM001,4,2024-09-22
USER038,ITEM031,4,2024-01-27
USER034,ITEM019,2,2024-12-10
USER085,ITEM018,4,2024-01-20
USER143,ITEM023,3,2024-08-07
USER104,ITEM001,3,2024-05-04
USER186,ITEM014,4,2024-08-11
USER038,ITEM050,4,2024-11-28
USER136,ITEM047,3,2024-08-19
USER018,ITEM032,2,2024-03-05
USER020,ITEM044,2,2024-01-21
USER039,ITEM026,1,2024-01-24
USER005,ITEM032,1,2024-04-05
USER099,ITEM025,3,2024-08-27
USER088,ITEM010,3,2024-02-07
USER172,ITEM043,4,2024-02-24
USER113,ITEM010,2,2024-10-22
USER166,ITEM045,5,2024-01-21
USER094,ITEM008,4,2024-10-26
USER032,ITEM045,5,2024-08-12
USER086,ITEM044,2,2024-07-28
USER022,ITEM021,4,2024-01-20
USER187,ITEM037,4,2024-08-18
USER147,ITEM010,2,2024-07-15
USER085,ITEM050,4,2024-04-06
USER038,ITEM026,2,2024-09-08
USER141,ITEM006,2,2024-06-18
USER200,ITEM003,2,2024-10-31
USER119,ITEM019,2,2024-06-24
USER033,ITEM008,3,2024-11-08
USER008,ITEM044,5,2024-01-07
USER044,ITEM040,5,2024-11-28
USER172,ITEM033,3,2024-12-18
USER078,ITEM049,3,2024-11-22
USER046,ITEM046,2,2024-03-25
USER021,ITEM042,3,2024-04-07
USER160,ITEM009,3,2024-09-07
USER176,ITEM019,3,2024-04-16
