주문ID,주문일자,고객ID,성별,연령,지역,유입채널,카테고리,상품명,단가,수량,할인율,결제방법,주문상태,평점
ORD01816,2024-10-30,CUST0039,남,28.0,경기,직접방문,전자기기,스피커,17000.0,2,0.2,신용카드,반품,
ORD01817,2024-10-30,CUST0077,여,44.0,서울,SNS,전자기기,보조배터리,152000.0,2,0.05,신용카드,배송완료,5.0
ORD01818,2024-10-30,CUST0084,남,46.0,제주,검색,뷰티,선크림,71000.0,1,0.15,신용카드,배송완료,5.0
ORD01819,2024-10-30,CUST0027,여,43.0,인천,SNS,생활용품,쿠션,52000.0,2,0.2,간편결제,배송완료,5.0
ORD01820,2024-10-31,CUST0111,여,46.0,경기,직접방문,식품,건강즙,21000.0,1,0.1,신용카드,배송완료,5.0
ORD01821,2024-11-01,CUST0171,여,48.0,경기,검색,뷰티,향수,75000.0,1,0.1,계좌이체,취소,
ORD01822,2024-11-01,CUST0039,여,52.0,경기,SNS,전자기기,보조배터리,101000.0,1,0.0,포인트,배송중,
ORD01823,2024-11-01,CUST0118,남,51.0,경기,검색,뷰티,향수,34000.0,2,0.15,신용카드,배송완료,4.0
ORD01824,2024-11-01,CUST0100,여,18.0,광주,검색,의류,티셔츠,47000.0,3,0.05,신용카드,배송완료,4.0
ORD01825,2024-11-01,CUST0151,여,27.0,서울,검색,전자기기,충전기,341000.0,1,0.2,간편결제,반품,
ORD01826,2024-11-02,CUST0081,남,33.0,서울,SNS,전자기기,충전기,12000.0,3,0.0,계좌이체,반품,
ORD01827,2024-11-02,CUST0093,남,24.0,대구,직접방문,식품,건강즙,79000.0,1,0.1,간편결제,배송완료,4.0
ORD01828,2024-11-04,CUST0177,여,27.0,제주,검색,전자기기,스피커,115000.0,1,0.1,계좌이체,배송완료,4.0
ORD01829,2024-11-04,CUST0015,여,32.0,인천,이메일,뷰티,선크림,34000.0,1,0.0,간편결제,배송완료,
ORD01830,2024-11-04,CUST0105,남,33.0,세종,직접방문,전자기기,보조배터리,207000.0,2,0.1,신용카드,반품,
ORD01831,2024-11-05,CUST0067,남,42.0,서울,검색,의류,티셔츠,28000.0,2,0.0,간편결제,배송완료,3.0
ORD01832,2024-11-05,CUST0005,여,38.0,대구,직접방문,의류,티셔츠,109000.0,1,0.2,포인트,배송중,
ORD01833,2024-11-05,CUST0111,여,39.0,경기,검색,뷰티,향수,32000.0,1,0.1,간편결제,배송완료,4.0
ORD01834,2024-11-05,CUST0116,여,32.0,대전,검색,전자기기,보조배터리,45000.0,3,0.1,간편결제,취소,
ORD01835,2024-11-05,CUST0174,남,27.0,인천,제휴,식품,과일선물세트,29000.0,1,0.2,간편결제,배송완료,
ORD01836,2024-11-06,CUST0019,남,49.0,서울,SNS,의류,니트,28000.0,2,0.0,포인트,배송완료,5.0
ORD01837,2024-11-06,CUST0037,여,46.0,경기,제휴,뷰티,향수,133000.0,2,0.0,신용카드,배송완료,4.0
ORD01838,2024-11-06,CUST0098,여,34.0,경기,SNS,전자기기,스피커,175000.0,3,0.15,신용카드,배송완료,
ORD01839,2024-11-07,CUST0132,남,34.0,대구,SNS,전자기기,이어폰,66000.0,1,0.0,포인트,배송완료,5.0
ORD01840,2024-11-08,CUST0095,여,36.0,서울,직접방문,식품,과일선물세트,73000.0,2,0.15,신용카드,배송완료,4.0
ORD01841,2024-11-09,CUST0180,여,38.0,경기,SNS,식품,견과류,71000.0,2,0.0,신용카드,배송완료,
ORD01842,2024-11-09,CUST0041,여,33.0,경기,SNS,전자기기,스피커,48000.0,2,0.3,신용카드,배송완료,5.0
ORD01843,2024-11-09,CUST0125,여,40.0,서울,직접방문,전자기기,충전기,161000.0,1,0.05,간편결제,배송중,
ORD01844,2024-11-10,CUST0114,여,40.0,서울,검색,식품,견과류,16000.0,1,0.2,간편결제,배송완료,4.0
ORD01845,2024-11-10,CUST0183,여,53.0,서울,이메일,생활용품,조명,23000.0,1,0.1,신용카드,반품,
ORD01846,2024-11-10,CUST0070,남,26.0,대전,SNS,의류,원피스,53000.0,1,0.1,신용카드,배송완료,
ORD01847,2024-11-10,CUST0102,여,35.0,대구,검색,식품,과일선물세트,45000.0,2,0.0,간편결제,배송완료,5.0
ORD01848,2024-11-10,CUST0113,여,52.0,서울,이메일,뷰티,선크림,72000.0,1,0.0,계좌이체,반품,
ORD01849,2024-11-11,CUST0156,여,45.0,부산,SNS,생활용품,수건세트,33000.0,1,0.05,간편결제,배송완료,4.0
ORD01850,2024-11-11,CUST0193,여,28.0,세종,검색,전자기기,스마트워치,94000.0,3,0.3,포인트,배송완료,4.0
ORD01851,2024-11-12,CUST0084,여,41.0,경기,SNS,뷰티,향수,123000.0,1,0.0,포인트,배송완료,4.0
ORD01852,2024-11-12,CUST0170,남,38.0,부산,SNS,의류,원피스,34000.0,1,0.0,간편결제,배송완료,
ORD01853,2024-11-12,CUST0157,남,51.0,서울,SNS,생활용품,수건세트,31000.0,1,0.2,간편결제,취소,
ORD01854,2024-11-12,CUST0081,여,23.0,제주,이메일,의류,니트,117000.0,1,0.05,간편결제,배송중,
ORD01855,2024-11-13,CUST0084,남,40.0,서울,검색,식품,견과류,39000.0,1,0.2,포인트,배송완료,4.0
ORD01856,2024-11-13,CUST0069,남,50.0,서울,SNS,전자기기,이어폰,276000.0,3,0.15,신용카드,취소,
ORD01857,2024-11-13,CUST0098,여,31.0,서울,SNS,전자기기,보조배터리,49000.0,3,0.0,포인트,배송완료,
ORD01858,2024-11-14,CUST0164,남,29.0,광주,이메일,뷰티,스킨케어세트,108000.0,1,0.2,계좌이체,배송중,
ORD01859,2024-11-14,CUST0125,여,28.0,경기,제휴,의류,패딩,29000.0,1,0.05,간편결제,배송완료,5.0
ORD01860,2024-11-15,CUST0064,여,24.0,경기,이메일,전자기기,충전기,167000.0,2,0.0,계좌이체,배송완료,
ORD01861,2024-11-15,CUST0158,여,47.0,서울,검색,전자기기,보조배터리,28000.0,1,0.15,간편결제,배송완료,4.0
ORD01862,2024-11-15,CUST0048,남,25.0,경기,검색,뷰티,선크림,119000.0,1,0.05,계좌이체,배송완료,5.0
ORD01863,2024-11-16,CUST0005,남,36.0,인천,검색,의류,청바지,99000.0,1,0.05,신용카드,배송완료,4.0
ORD01864,2024-11-16,CUST0066,여,39.0,경기,직접방문,의류,청바지,33000.0,1,0.05,포인트,배송완료,4.0
ORD01865,2024-11-16,CUST0010,남,34.0,부산,직접방문,생활용품,방향제,55000.0,1,0.0,간편결제,배송완료,5.0
ORD01866,2024-11-17,CUST0093,여,22.0,서울,SNS,의류,티셔츠,53000.0,1,0.1,간편결제,취소,
ORD01867,2024-11-18,CUST0194,여,36.0,서울,제휴,생활용품,텀블러,59000.0,1,0.2,간편결제,배송완료,5.0
ORD01868,2024-11-18,CUST0096,여,39.0,서울,이메일,의류,니트,72000.0,1,0.0,포인트,배송완료,5.0
ORD01869,2024-11-18,CUST0074,남,40.0,서울,SNS,뷰티,선크림,14000.0,1,0.05,계좌이체,배송완료,5.0
ORD01870,2024-11-18,CUST0018,여,53.0,경기,SNS,전자기기,스마트워치,170000.0,2,0.0,계좌이체,배송완료,4.0
ORD01871,2024-11-19,CUST0006,여,33.0,인천,SNS,생활용품,텀블러,57000.0,2,0.05,신용카드,배송완료,5.0
ORD01872,2024-11-19,CUST0032,여,39.0,세종,검색,의류,패딩,49000.0,1,0.15,간편결제,반품,
ORD01873,2024-11-19,CUST0012,남,59.0,제주,검색,식품,과일선물세트,58000.0,1,0.05,신용카드,배송완료,4.0
ORD01874,2024-11-20,CUST0164,여,49.0,경기,검색,의류,패딩,57000.0,2,0.1,간편결제,반품,
ORD01875,2024-11-20,CUST0200,남,22.0,서울,이메일,의류,원피스,90000.0,1,0.05,신용카드,배송완료,4.0
ORD01876,2024-11-20,CUST0139,남,43.0,인천,검색,뷰티,립스틱,19000.0,3,0.0,계좌이체,배송완료,4.0
ORD01877,2024-11-21,CUST0069,n,18.0,대전,직접방문,뷰티,립스틱,9000.0,2,0.15,계좌이체,배송완료,4.0
ORD01878,2024-11-21,CUST0029,여,18.0,대전,검색,식품,과일선물세트,39000.0,1,0.0,신용카드,배송완료,5.0
ORD01879,2024-11-21,CUST0058,여,31.0,대구,SNS,의류,니트,94000.0,1,0.15,간편결제,배송완료,4.0
ORD01880,2024-11-21,CUST0013,남,20.0,인천,검색,전자기기,이어폰,259000.0,3,0.2,간편결제,취소,
ORD01881,2024-11-22,CUST0019,여,23.0,광주,SNS,생활용품,조명,37000.0,2,0.0,간편결제,배송완료,4.0
ORD01882,2024-11-22,CUST0021,남,46.0,경기,SNS,뷰티,향수,45000.0,2,0.2,신용카드,배송중,
ORD01883,2024-11-22,CUST0087,남,37.0,서울,검색,전자기기,충전기,29000.0,1,0.0,신용카드,취소,
ORD01884,2024-11-22,CUST0169,남,18.0,대구,직접방문,의류,티셔츠,58000.0,1,0.0,간편결제,배송완료,5.0
ORD01885,2024-11-25,CUST0060,남,31.0,부산,검색,전자기기,스피커,42000.0,2,0.15,간편결제,배송중,
ORD01886,2024-11-25,CUST0011,여,18.0,제주,SNS,식품,차세트,29000.0,1,0.1,신용카드,배송완료,4.0
ORD01887,2024-11-25,CUST0198,여,31.0,서울,SNS,전자기기,스마트워치,295000.0,2,0.2,신용카드,배송완료,4.0
ORD01888,2024-11-26,CUST0147,여,32.0,서울,제휴,의류,티셔츠,88000.0,2,0.0,신용카드,배송완료,4.0
ORD01889,2024-11-26,CUST0129,여,29.0,인천,SNS,의류,청바지,42000.0,2,0.2,포인트,반품,
ORD01890,2024-11-27,CUST0166,남,38.0,서울,이메일,뷰티,스킨케어세트,87000.0,1,0.1,신용카드,배송완료,5.0
ORD01891,2024-11-27,CUST0199,남,39.0,경기,검색,전자기기,스마트워치,74000.0,1,0.0,계좌이체,배송완료,5.0
ORD01892,2024-11-27,CUST0069,남,51.0,인천,검색,뷰티,스킨케어세트,101000.0,2,0.0,신용카드,배송완료,4.0
ORD01893,2024-11-27,CUST0146,여,26.0,서울,검색,의류,티셔츠,59000.0,1,0.15,포인트,배송완료,4.0
ORD01894,2024-11-28,CUST0105,여,35.0,서울,직접방문,전자기기,충전기,298000.0,2,0.05,신용카드,반품,
ORD01895,2024-11-29,CUST0170,여,34.0,광주,검색,뷰티,향수,32000.0,2,0.0,신용카드,취소,
ORD01896,2024-11-30,CUST0199,여,44.0,서울,제휴,생활용품,조명,17000.0,1,0.1,간편결제,배송중,
ORD01897,2024-11-30,CUST0189,남,18.0,경기,SNS,생활용품,쿠션,48000.0,1,0.05,간편결제,배송완료,4.0
ORD01898,2024-11-30,CUST0012,여,25.0,서울,SNS,생활용품,텀블러,23000.0,3,0.15,간편결제,배송완료,5.0
ORD01899,2024-11-30,CUST0148,여,29.0,서울,SNS,전자기기,보조배터리,176000.0,2,0.0,신용카드,배송완료,4.0
ORD01900,2024-11-30,CUST0077,남,38.0,경기,검색,의류,니트,82000.0,3,0.0,계좌이체,취소,
ORD01901,2024-11-30,CUST0108,남,41.0,부산,제휴,의류,니트,37000.0,1,0.0,신용카드,배송완료,
ORD01902,2024-11-30,CUST0080,여,22.0,경기,SNS,뷰티,향수,48000.0,2,0.0,계좌이체,배송완료,4.0
ORD01903,2024-12-01,CUST0079,남,28.0,경기,검색,식품,과일선물세트,61000.0,1,0.0,신용카드,배송완료,4.0
ORD01904,2024-12-01,CUST0064,여,18.0,서울,직접방문,의류,니트,91000.0,1,0.15,계좌이체,취소,
ORD01905,2024-12-02,CUST0158,남,34.0,경기,제휴,생활용품,쿠션,12000.0,3,0.0,신용카드,배송완료,5.0
ORD01906,2024-12-02,CUST0073,남,41.0,인천,제휴,뷰티,선크림,70000.0,1,0.15,간편결제,반품,
ORD01907,2024-12-02,CUST0168,남,26.0,광주,SNS,의류,원피스,104000.0,1,0.0,간편결제,배송중,
ORD01908,2024-12-02,CUST0029,남,45.0,서울,직접방문,의류,패딩,81000.0,1,0.0,신용카드,배송중,
ORD01909,2024-12-03,CUST0190,여,46.0,서울,이메일,전자기기,스마트워치,155000.0,3,0.3,계좌이체,반품,
ORD01910,2024-12-03,CUST0079,여,44.0,서울,검색,뷰티,향수,27000.0,1,0.0,간편결제,배송완료,4.0
ORD01911,2024-12-03,CUST0197,여,60.0,세종,SNS,의류,패딩,42000.0,1,0.05,신용카드,반품,
ORD01912,2024-12-04,CUST0165,여,56.0,세종,SNS,의류,니트,84000.0,1,0.2,신용카드,배송완료,5.0
ORD01913,2024-12-04,CUST0141,여,47.0,제주,이메일,전자기기,충전기,50000.0,3,0.2,신용카드,배송완료,4.0
ORD01914,2024-12-04,CUST0018,남,39.0,세종,SNS,생활용품,쿠션,59000.0,3,0.0,간편결제,반품,
ORD01915,2024-12-05,CUST0188,남,35.0,서울,SNS,의류,티셔츠,110000.0,2,0.2,간편결제,배송완료,4.0
ORD01916,2024-12-05,CUST0092,남,42.0,제주,SNS,전자기기,이어폰,123000.0,2,0.3,계좌이체,배송완료,4.0
ORD01917,2024-12-05,CUST0151,여,19.0,서울,SNS,생활용품,텀블러,40000.0,3,0.1,간편결제,배송완료,5.0
ORD01918,2024-12-06,CUST0112,여,33.0,제주,직접방문,의류,패딩,58000.0,1,0.0,간편결제,배송완료,
ORD01919,2024-12-06,CUST0101,여,51.0,서울,이메일,생활용품,텀블러,27000.0,1,0.3,간편결제,배송완료,4.0
ORD01920,2024-12-06,CUST0194,남,40.0,대구,검색,전자기기,이어폰,93000.0,1,0.1,계좌이체,반품,
ORD01921,2024-12-06,CUST0149,여,42.0,대전,직접방문,전자기기,스피커,228000.0,1,0.0,계좌이체,배송완료,4.0
ORD01922,2024-12-06,CUST0037,여,36.0,부산,검색,전자기기,충전기,330000.0,3,0.05,간편결제,배송완료,4.0
ORD01923,2024-12-06,CUST0165,남,46.0,광주,SNS,식품,견과류,37000.0,1,0.1,포인트,배송완료,4.0
ORD01924,2024-12-06,CUST0098,여,50.0,서울,이메일,식품,과일선물세트,33000.0,1,0.0,포인트,취소,
ORD01925,2024-12-07,CUST0122,여,46.0,제주,검색,전자기기,스마트워치,152000.0,2,0.1,간편결제,배송완료,5.0
ORD01926,2024-12-07,CUST0003,남,23.0,서울,검색,생활용품,텀블러,39000.0,1,0.1,간편결제,취소,
ORD01927,2024-12-07,CUST0171,여,42.0,경기,SNS,식품,차세트,72000.0,3,0.1,간편결제,배송완료,4.0
ORD01928,2024-12-07,CUST0150,여,25.0,서울,SNS,의류,니트,106000.0,1,0.3,계좌이체,배송완료,5.0
ORD01929,2024-12-08,CUST0118,여,30.0,인천,제휴,전자기기,스피커,260000.0,1,0.15,신용카드,배송완료,4.0
ORD01930,2024-12-08,CUST0126,남,60.0,제주,SNS,의류,청바지,68000.0,2,0.0,간편결제,취소,
ORD01931,2024-12-08,CUST0025,남,42.0,경기,이메일,전자기기,스피커,264000.0,1,0.3,간편결제,배송완료,5.0
ORD01932,2024-12-09,CUST0113,남,20.0,서울,직접방문,식품,견과류,71000.0,3,0.0,포인트,배송완료,4.0
ORD01933,2024-12-09,CUST0040,여,34.0,경기,검색,의류,원피스,20000.0,1,0.05,포인트,반품,
ORD01934,2024-12-09,CUST0183,남,32.0,서울,SNS,생활용품,방향제,50000.0,2,0.0,신용카드,배송완료,4.0
ORD01935,2024-12-10,CUST0072,여,36.0,서울,SNS,뷰티,립스틱,95000.0,3,0.15,간편결제,배송완료,
ORD01936,2024-12-11,CUST0101,남,32.0,세종,검색,뷰티,스킨케어세트,145000.0,1,0.0,신용카드,배송중,
ORD01937,2024-12-11,CUST0173,남,36.0,부산,검색,생활용품,방향제,11000.0,1,0.05,신용카드,배송완료,4.0
ORD01938,2024-12-11,CUST0108,남,37.0,부산,제휴,뷰티,향수,64000.0,2,0.3,간편결제,배송완료,
ORD01939,2024-12-11,CUST0190,남,21.0,서울,직접방문,의류,티셔츠,54000.0,1,0.2,신용카드,배송완료,4.0
ORD01940,2024-12-12,CUST0182,여,24.0,서울,제휴,뷰티,립스틱,127000.0,2,0.15,간편결제,배송완료,4.0
ORD01941,2024-12-13,CUST0088,남,40.0,서울,SNS,의류,니트,48000.0,2,0.0,신용카드,배송완료,4.0
ORD01942,2024-12-13,CUST0090,여,30.0,대구,검색,전자기기,충전기,199000.0,3,0.1,간편결제,배송완료,4.0
ORD01943,2024-12-14,CUST0142,여,33.0,서울,직접방문,뷰티,립스틱,25000.0,1,0.1,간편결제,배송완료,4.0
ORD01944,2024-12-14,CUST0019,여,31.0,광주,검색,뷰티,선크림,92000.0,3,0.2,신용카드,배송완료,5.0
ORD01945,2024-12-14,CUST0145,남,28.0,제주,직접방문,뷰티,립스틱,103000.0,1,0.3,신용카드,배송완료,5.0
ORD01946,2024-12-15,CUST0112,여,18.0,서울,검색,식품,과일선물세트,72000.0,1,0.0,신용카드,배송완료,4.0
ORD01947,2024-12-15,CUST0114,남,21.0,경기,검색,식품,과일선물세트,29000.0,1,0.1,계좌이체,배송완료,5.0
ORD01948,2024-12-15,CUST0098,남,26.0,대전,SNS,생활용품,방향제,55000.0,1,0.0,신용카드,배송완료,
ORD01949,2024-12-15,CUST0020,남,45.0,서울,검색,전자기기,스마트워치,236000.0,2,0.1,신용카드,배송완료,5.0
ORD01950,2024-12-16,CUST0024,남,32.0,대전,검색,의류,니트,107000.0,1,0.0,계좌이체,반품,
ORD01951,2024-12-16,CUST0055,여,47.0,서울,이메일,뷰티,선크림,67000.0,1,0.05,신용카드,배송완료,4.0
ORD01952,2024-12-16,CUST0128,남,33.0,부산,검색,생활용품,텀블러,43000.0,1,0.15,신용카드,배송완료,4.0
ORD01953,2024-12-16,CUST0006,남,40.0,서울,직접방문,식품,견과류,47000.0,1,0.15,신용카드,반품,
ORD01954,2024-12-17,CUST0131,남,36.0,경기,이메일,전자기기,보조배터리,30000.0,1,0.0,신용카드,배송중,
ORD01955,2024-12-17,CUST0037,여,36.0,부산,검색,식품,건강즙,18000.0,2,0.1,신용카드,배송완료,5.0
ORD01956,2024-12-18,CUST0068,여,23.0,부산,제휴,뷰티,스킨케어세트,127000.0,1,0.0,신용카드,배송완료,4.0
ORD01957,2024-12-18,CUST0087,남,44.0,경기,SNS,전자기기,이어폰,205000.0,1,0.0,간편결제,취소,
ORD01958,2024-12-19,CUST0159,여,47.0,서울,검색,뷰티,향수,104000.0,3,0.0,신용카드,배송완료,4.0
ORD01959,2024-12-19,CUST0076,여,28.0,서울,검색,생활용품,방향제,39000.0,2,0.15,신용카드,배송완료,5.0
ORD01960,2024-12-19,CUST0025,여,49.0,서울,검색,뷰티,스킨케어세트,62000.0,2,0.05,계좌이체,취소,
ORD01961,2024-12-19,CUST0160,여,30.0,광주,검색,의류,원피스,86000.0,3,0.1,간편결제,배송완료,4.0
ORD01962,2024-12-20,CUST0070,남,39.0,인천,직접방문,의류,니트,77000.0,2,0.1,신용카드,배송중,
ORD01963,2024-12-20,CUST0177,남,36.0,서울,검색,뷰티,립스틱,128000.0,2,0.0,계좌이체,배송완료,4.0
ORD01964,2024-12-21,CUST0078,여,41.0,서울,검색,전자기기,스피커,73000.0,1,0.3,신용카드,배송완료,5.0
ORD01965,2024-12-21,CUST0172,남,35.0,경기,직접방문,생활용품,수건세트,44000.0,1,0.05,신용카드,배송완료,5.0
ORD01966,2024-12-21,CUST0188,남,37.0,세종,제휴,식품,차세트,42000.0,1,0.15,계좌이체,배송완료,4.0
ORD01967,2024-12-21,CUST0108,여,26.0,경기,SNS,뷰티,마스크팩,69000.0,1,0.3,간편결제,배송중,
ORD01968,2024-12-22,CUST0024,여,,인천,SNS,생활용품,방향제,56000.0,2,0.3,간편결제,배송완료,5.0
ORD01969,2024-12-22,CUST0174,남,32.0,경기,검색,의류,니트,86000.0,3,0.0,신용카드,배송완료,
ORD01970,2024-12-22,CUST0174,여,41.0,서울,제휴,뷰티,스킨케어세트,102000.0,1,0.0,포인트,배송완료,4.0
ORD01971,2024-12-23,CUST0079,여,35.0,서울,이메일,의류,니트,70000.0,3,0.0,포인트,배송완료,4.0
ORD01972,2024-12-23,CUST0105,남,21.0,서울,검색,전자기기,보조배터리,12000.0,1,0.15,신용카드,배송완료,5.0
ORD01973,2024-12-23,CUST0054,여,45.0,서울,직접방문,전자기기,보조배터리,19000.0,1,0.1,신용카드,반품,
ORD01974,2024-12-24,CUST0077,여,25.0,서울,제휴,식품,차세트,60000.0,1,0.1,신용카드,배송완료,4.0
ORD01975,2024-12-24,CUST0062,남,28.0,서울,SNS,생활용품,조명,13000.0,2,0.2,포인트,배송완료,4.0
ORD01976,2024-12-24,CUST0125,남,35.0,세종,SNS,의류,니트,119000.0,1,0.0,간편결제,배송완료,4.0
ORD01977,2024-12-24,CUST0133,여,35.0,인천,이메일,의류,청바지,116000.0,1,0.0,신용카드,배송완료,3.0
ORD01978,2024-12-25,CUST0126,여,50.0,인천,검색,전자기기,보조배터리,228000.0,3,0.0,신용카드,배송완료,4.0
ORD01979,2024-12-25,CUST0129,남,51.0,대구,직접방문,전자기기,스마트워치,66000.0,3,0.1,신용카드,반품,
ORD01980,2024-12-25,CUST0059,남,35.0,세종,검색,식품,견과류,29000.0,1,0.0,간편결제,반품,
ORD01981,2024-12-26,CUST0066,여,24.0,대전,검색,의류,니트,32000.0,1,0.0,계좌이체,배송완료,4.0
ORD01982,2024-12-26,CUST0036,여,43.0,서울,검색,전자기기,충전기,309000.0,1,0.15,계좌이체,배송완료,3.0
ORD01983,2024-12-26,CUST0136,여,19.0,경기,SNS,의류,원피스,30000.0,1,0.15,간편결제,배송완료,4.0
ORD01984,2024-12-26,CUST0041,여,34.0,인천,검색,의류,패딩,19000.0,1,0.05,계좌이체,배송완료,5.0
ORD01985,2024-12-27,CUST0125,여,39.0,대전,검색,전자기기,보조배터리,260000.0,1,0.0,간편결제,배송완료,4.0
ORD01986,2024-12-28,CUST0148,n,46.0,대전,SNS,생활용품,조명,22000.0,1,0.15,간편결제,배송완료,4.0
ORD01987,2024-12-28,CUST0143,남,32.0,경기,SNS,전자기기,스피커,349000.0,2,0.0,간편결제,배송중,
ORD01988,2024-12-29,CUST0082,여,45.0,제주,검색,생활용품,조명,30000.0,2,0.3,간편결제,배송완료,4.0
ORD01989,2024-12-29,CUST0024,남,58.0,서울,직접방문,전자기기,스피커,270000.0,1,0.0,포인트,취소,
ORD01990,2024-12-30,CUST0155,여,41.0,경기,이메일,의류,니트,55000.0,1,0.0,신용카드,배송완료,
ORD01991,2024-12-30,CUST0194,여,21.0,서울,검색,의류,청바지,58000.0,2,0.1,신용카드,취소,
ORD01992,2024-12-30,CUST0089,남,37.0,서울,SNS,생활용품,조명,15000.0,1,0.1,간편결제,배송완료,4.0
ORD01993,2024-12-30,CUST0060,여,36.0,제주,제휴,의류,니트,50000.0,2,0.1,계좌이체,취소,
ORD01994,2024-12-30,CUST0044,남,45.0,서울,직접방문,식품,견과류,63000.0,1,0.0,간편결제,배송완료,
