주문ID,주문일시,고객ID,가게ID,메뉴,주문금액,수량,배달소요시간(분),결제방법,쿠폰사용여부,평점,주문상태
ORD04208,2024-04-25 13:30:51,CUST0197,STR088,불고기피자,15400,1,42.0,카드,N,3.0,배달완료
ORD04209,2024-12-27 12:06:06,CUST0424,STR059,하와이안피자,17900,1,32.0,간편결제,N,4.0,배달완료
ORD04210,2024-07-30 17:45:15,CUST0267,STR008,치킨텐더,24800,1,49.0,카드,N,5.0,배달완료
ORD04211,2024-06-23 20:47:59,CUST0463,STR094,족발,27000,1,49.0,간편결제,N,,배달완료
ORD04212,2024-10-02 10:49:21,CUST0043,STR091,반반치킨,22100,1,40.0,카드,N,3.0,배달완료
ORD04213,2024-12-29 21:28:22,CUST0423,STR067,빅맥세트,11300,1,53.0,간편결제,Y,,배달완료
ORD04214,2024-09-01 17:33:57,CUST0478,STR097,떡볶이,10000,1,32.0,현금,N,2.0,배달완료
ORD04215,2024-09-04 13:02:29,CUST0391,STR053,라볶이,8000,1,34.0,간편결제,N,2.0,배달완료
ORD04216,2024-12-29 13:23:42,CUST0388,STR078,콤비네이션피자,21900,2,58.0,카드,N,4.0,배달완료
ORD04217,2024-10-09 17:09:33,CUST0446,STR023,오꼬노미야끼,15100,1,28.0,간편결제,N,,배달완료
ORD04218,2024-09-26 12:45:16,CUST0179,STR087,탕수육,13400,1,21.0,카드,N,,취소
ORD04219,2024-08-04 22:15:31,CUST0391,STR055,크로플,9600,1,30.0,간편결제,N,,배달완료
ORD04220,2024-11-05 11:17:13,CUST0488,STR097,떡볶이,4600,1,25.0,카드,N,,취소
ORD04221,2024-11-19 19:23:34,CUST0058,STR017,초밥세트,12200,2,40.0,카드,N,5.0,배달완료
ORD04222,2024-01-29 13:28:28,CUST0437,STR089,빅맥세트,7500,1,38.0,간편결제,N,4.0,배달완료
ORD04223,2024-12-18 12:29:02,CUST0457,STR049,빅맥세트,5200,2,16.0,카드,N,,취소
ORD04224,2024-09-10 19:54:24,CUST0272,STR041,그릭샐러드,15900,1,48.0,간편결제,N,,배달중
ORD04225,2024-06-29 13:12:52,CUST0186,STR033,규동,15200,1,31.0,카드,N,1.0,배달완료
ORD04226,2024-01-10 19:03:24,CUST0294,STR003,돈카츠,20200,2,33.0,간편결제,N,3.0,배달완료
ORD04227,2024-06-18 18:56:22,CUST0078,STR021,그릭샐러드,15600,2,57.0,간편결제,N,5.0,배달완료
ORD04228,2024-07-19 11:06:51,CUST0390,STR021,퀴노아샐러드,9200,2,56.0,간편결제,Y,4.0,배달완료
ORD04229,2024-06-20 11:32:48,CUST0411,STR032,페퍼로니피자,33500,1,58.0,간편결제,N,5.0,배달완료
ORD04230,2024-04-12 11:27:13,CUST0340,STR090,닭가슴살샐러드,12700,1,40.0,카드,N,5.0,배달완료
ORD04231,2024-11-21 17:24:29,CUST0087,STR002,시저샐러드,14700,2,29.0,카드,Y,4.0,배달완료
ORD04232,2024-05-02 20:51:06,CUST0431,STR006,김치찌개,10000,1,17.0,간편결제,Y,4.0,배달완료
ORD04233,2024-11-05 11:14:38,CUST0160,STR005,떡볶이,10900,2,40.0,간편결제,Y,3.0,배달완료
ORD04234,2024-01-08 18:42:29,CUST0080,STR089,감자튀김,8000,1,32.0,현금,Y,5.0,배달완료
ORD04235,2024-06-25 20:43:53,CUST0004,STR032,치즈피자,34500,1,37.0,카드,N,4.0,배달완료
ORD04236,2024-09-27 18:40:44,CUST0084,STR017,초밥세트,18100,3,53.0,카드,N,3.0,배달완료
ORD04237,2024-05-30 22:49:50,CUST0148,STR039,설렁탕,8100,1,44.0,간편결제,Y,,배달완료
ORD04238,2024-05-15 18:42:59,CUST0325,STR028,불고기버거,10800,1,37.0,카드,Y,3.0,배달완료
ORD04239,2024-10-01 23:24:06,CUST0174,STR048,오꼬노미야끼,20000,1,29.0,간편결제,N,,배달완료
ORD04240,2024-03-29 12:54:12,CUST0490,STR093,볶음밥,16700,1,37.0,간편결제,N,4.0,배달완료
ORD04241,2024-11-19 23:53:49,CUST0365,STR017,규동,17100,2,29.0,간편결제,Y,5.0,배달완료
ORD04242,2024-02-26 18:39:48,CUST0325,STR098,시저샐러드,12600,1,42.0,간편결제,Y,5.0,배달완료
ORD04243,2024-03-15 19:25:37,CUST0403,STR081,족발,17100,2,15.0,간편결제,N,3.0,배달완료
ORD04244,2024-10-09 20:20:45,CUST0323,STR082,양념치킨,21400,1,18.0,카드,Y,4.0,배달완료
ORD04245,2024-04-08 20:31:56,CUST0086,STR013,규동,15900,1,24.0,현금,N,,배달완료
ORD04246,2024-09-06 17:56:45,CUST0291,STR033,돈카츠,19300,1,29.0,간편결제,Y,,배달완료
ORD04247,2024-02-29 23:35:37,CUST0211,STR027,닭볶음탕,32100,1,54.0,카드,N,,배달중
ORD04248,2024-07-14 22:21:43,CUST0186,STR079,포케보울,12000,1,36.0,간편결제,N,,배달완료
ORD04249,2024-01-25 11:54:16,CUST0379,STR024,닭볶음탕,18400,1,27.0,간편결제,N,,배달완료
ORD04250,2024-06-10 19:21:47,CUST0018,STR048,초밥세트,8600,2,24.0,현금,Y,3.0,배달완료
ORD04251,2024-05-23 11:32:46,CUST0015,STR081,닭발,19500,1,40.0,카드,N,,취소
ORD04252,2024-09-15 21:11:17,CUST0099,STR061,초밥세트,19800,1,18.0,카드,N,4.0,배달완료
ORD04253,2024-06-17 11:26:55,CUST0140,STR075,깐풍기,13200,1,51.0,간편결제,Y,4.0,배달완료
ORD04254,2024-06-01 18:13:17,CUST0462,STR004,보쌈,31900,0,38.0,간편결제,N,5.0,배달완료
ORD04255,2024-01-30 23:22:22,CUST0349,STR032,콤비네이션피자,31100,1,46.0,카드,N,1.0,배달완료
ORD04256,2024-10-20 19:06:23,CUST0313,STR055,케이크,5000,1,44.0,카드,N,4.0,배달완료
ORD04257,2024-08-28 13:58:17,CUST0289,STR051,불고기피자,20000,1,36.0,카드,N,3.0,배달완료
ORD04258,2024-11-15 11:41:47,CUST0327,STR018,반반치킨,24800,1,52.0,카드,N,4.0,배달완료
ORD04259,2024-11-29 19:38:07,CUST0313,STR088,콤비네이션피자,28500,1,53.0,카드,N,,취소
ORD04260,2024-11-02 20:24:21,CUST0051,STR011,카페라떼,7800,1,32.0,카드,N,5.0,배달완료
ORD04261,2024-10-01 11:51:00,CUST0257,STR074,된장찌개,12400,3,15.0,간편결제,N,,취소
ORD04262,2024-10-31 18:55:45,CUST0378,STR012,너겟세트,7900,1,18.0,간편결제,N,,배달완료
ORD04263,2024-02-14 20:16:12,CUST0280,STR027,오돌뼈,23200,1,24.0,간편결제,N,4.0,배달완료
ORD04264,2024-12-10 17:30:11,CUST0066,STR099,라멘,22300,3,41.0,카드,N,4.0,배달완료
ORD04265,2024-12-14 19:31:59,CUST0408,STR007,김밥,11200,2,35.0,간편결제,N,,취소
ORD04266,2024-05-05 18:00:20,CUST0192,STR076,와퍼세트,9900,1,43.0,간편결제,Y,,배달완료
ORD04267,2024-04-17 13:33:31,CUST0179,STR002,시저샐러드,16000,1,56.0,카드,Y,4.0,배달완료
ORD04268,2024-07-08 23:39:16,CUST0461,STR006,불고기,12300,2,35.0,현금,N,5.0,배달완료
ORD04269,2024-02-12 22:14:19,CUST0396,STR038,초밥세트,16500,1,55.0,현금,N,2.0,배달완료
ORD04270,2024-01-30 17:58:47,CUST0301,STR061,초밥세트,8900,1,50.0,간편결제,N,5.0,배달완료
ORD04271,2024-12-02 19:00:25,CUST0031,STR002,포케보울,11300,2,56.0,현금,N,,배달완료
ORD04272,2024-01-14 13:31:55,CUST0414,STR028,불고기버거,11800,1,49.0,카드,Y,,배달중
ORD04273,2024-09-22 19:58:03,CUST0154,STR080,족발,29100,1,48.0,현금,Y,5.0,배달완료
ORD04274,2024-03-16 12:43:55,CUST0104,STR041,연어샐러드,8400,1,37.0,간편결제,N,5.0,배달완료
ORD04275,2024-09-13 17:07:21,CUST0214,STR028,감자튀김,6700,1,38.0,카드,N,5.0,배달완료
ORD04276,2024-07-21 12:00:44,CUST0329,STR080,닭볶음탕,19800,1,24.0,간편결제,N,,배달중
ORD04277,2024-03-20 12:26:18,CUST0048,STR056,불고기피자,15100,1,18.0,간편결제,N,5.0,배달완료
ORD04278,2024-06-11 23:56:45,CUST0437,STR066,오뎅,9700,2,24.0,카드,N,4.0,배달완료
ORD04279,2024-11-18 20:25:17,CUST0265,STR045,우동,20200,1,59.0,간편결제,Y,5.0,배달완료
ORD04280,2024-05-27 20:38:21,CUST0081,STR007,튀김,3100,1,47.0,현금,N,,배달완료
ORD04281,2024-08-24 22:38:46,CUST0461,STR053,순대,9100,1,31.0,간편결제,N,5.0,배달완료
ORD04282,2024-05-22 19:04:05,CUST0249,STR045,오꼬노미야끼,17500,2,56.0,간편결제,N,4.0,배달완료
ORD04283,2024-04-13 17:19:29,CUST0052,STR030,설렁탕,13800,1,31.0,카드,Y,3.0,배달완료
ORD04284,2024-09-09 13:09:44,CUST0120,STR010,후라이드치킨,24700,1,33.0,간편결제,N,,배달완료
ORD04285,2024-04-30 23:32:17,CUST0141,STR056,치즈피자,15900,1,41.0,간편결제,N,2.0,배달완료
ORD04286,2024-03-15 19:25:45,CUST0261,STR032,치즈피자,23200,1,16.0,카드,N,,취소
ORD04287,2024-12-17 11:33:26,CUST0038,STR022,오꼬노미야끼,20900,3,44.0,카드,Y,,배달중
ORD04288,2024-05-18 09:28:35,CUST0351,STR077,볶음밥,12900,2,28.0,카드,N,4.0,배달완료
ORD04289,2024-07-24 23:54:07,CUST0363,STR021,닭가슴살샐러드,15400,1,52.0,카드,N,1.0,배달완료
ORD04290,2024-03-18 17:50:19,CUST0080,STR058,초밥세트,21800,1,47.0,간편결제,N,,배달중
ORD04291,2024-10-22 19:14:26,CUST0433,STR061,라멘,16600,1,40.0,카드,Y,5.0,배달완료
ORD04292,2024-10-21 13:44:16,CUST0382,STR020,후라이드치킨,19100,1,31.0,현금,N,,배달완료
ORD04293,2024-02-14 20:51:37,CUST0241,STR044,김밥,10100,1,16.0,간편결제,N,5.0,배달완료
ORD04294,2024-10-03 20:04:23,CUST0457,STR099,규동,15700,1,32.0,카드,Y,5.0,배달완료
ORD04295,2024-04-25 12:31:26,CUST0268,STR044,튀김,4400,1,45.0,간편결제,Y,,배달완료
ORD04296,2024-07-03 20:13:51,CUST0060,STR087,깐풍기,14300,1,51.0,카드,N,4.0,배달완료
ORD04297,2024-12-29 09:21:57,CUST0455,STR076,치킨버거,11200,3,29.0,카드,N,5.0,배달완료
ORD04298,2024-02-08 11:08:47,CUST0426,STR042,시저샐러드,13300,1,37.0,간편결제,N,5.0,배달완료
ORD04299,2024-08-17 21:52:58,CUST0304,STR053,오뎅,3500,1,28.0,간편결제,Y,,배달완료
ORD04300,2024-01-03 20:12:32,CUST0384,STR065,순대,10600,2,21.0,간편결제,N,4.0,배달완료
ORD04301,2024-06-03 23:25:16,CUST0133,STR007,라볶이,7400,2,46.0,간편결제,N,,배달완료
ORD04302,2024-06-12 19:59:44,CUST0392,STR064,라멘,11800,1,37.0,카드,Y,,취소
ORD04303,2024-02-23 13:32:39,CUST0269,STR078,콤비네이션피자,19200,3,18.0,카드,N,,배달완료
ORD04304,2024-04-01 13:11:34,CUST0411,STR064,우동,18100,1,41.0,카드,N,5.0,배달완료
ORD04305,2024-03-13 09:45:57,CUST0267,STR051,콤비네이션피자,29600,1,46.0,카드,N,3.0,배달완료
ORD04306,2024-11-09 21:32:56,CUST0272,STR075,짜장면,15600,2,37.0,간편결제,N,,배달완료
ORD04307,2024-05-30 22:37:31,CUST0293,STR088,치즈피자,33100,2,40.0,간편결제,N,5.0,배달완료
ORD04308,2024-10-22 12:46:28,CUST0308,STR072,설렁탕,7200,2,46.0,카드,N,,취소
ORD04309,2024-09-09 13:37:15,CUST0072,STR071,불고기버거,9400,1,16.0,카드,N,,배달완료
ORD04310,2024-05-15 15:30:11,CUST0135,STR081,보쌈,28100,1,35.0,간편결제,N,,배달완료
ORD04311,2024-01-21 13:48:27,CUST0391,STR082,간장치킨,20100,2,45.0,간편결제,Y,5.0,배달완료
ORD04312,2024-12-29 22:52:50,CUST0402,STR041,그릭샐러드,9500,1,25.0,카드,Y,4.0,배달완료
ORD04313,2024-09-16 23:13:06,CUST0298,STR014,볶음밥,16000,1,46.0,카드,Y,,배달완료
ORD04314,2024-04-30 13:40:49,CUST0032,STR010,반반치킨,20900,3,52.0,현금,Y,4.0,배달완료
ORD04315,2024-10-04 21:47:25,CUST0481,STR098,닭가슴살샐러드,12900,2,23.0,현금,N,,배달완료
ORD04316,2024-04-06 12:11:00,CUST0397,STR060,페퍼로니피자,20300,1,39.0,간편결제,N,,배달완료
ORD04317,2024-08-24 21:50:49,CUST0429,STR058,돈카츠,14300,1,34.0,간편결제,N,4.0,배달완료
ORD04318,2024-02-03 13:40:52,CUST0103,STR076,너겟세트,11100,2,50.0,카드,N,3.0,배달완료
ORD04319,2024-11-13 21:44:20,CUST0172,STR092,콤비네이션피자,21600,1,24.0,현금,N,4.0,배달완료
ORD04320,2024-09-04 11:10:57,CUST0012,STR070,빙수,13300,1,19.0,간편결제,Y,5.0,배달완료
ORD04321,2024-08-29 12:07:40,CUST0461,STR037,비빔밥,13300,1,28.0,간편결제,Y,,취소
ORD04322,2024-03-16 23:46:59,CUST0244,STR015,김밥,10200,1,55.0,카드,N,,배달완료
ORD04323,2024-03-09 21:54:50,CUST0365,STR059,불고기피자,32100,1,31.0,카드,N,,배달완료
ORD04324,2024-03-09 17:29:53,CUST0375,STR093,탕수육,13100,2,27.0,카드,Y,4.0,배달완료
ORD04325,2024-10-24 21:51:37,CUST0367,STR066,라볶이,5800,1,34.0,간편결제,N,4.0,배달완료
ORD04326,2024-12-05 23:23:53,CUST0261,STR084,퀴노아샐러드,9300,1,52.0,카드,N,4.0,배달완료
ORD04327,2024-04-07 20:02:58,CUST0439,STR031,보쌈,29600,1,24.0,간편결제,Y,,배달중
ORD04328,2024-10-24 18:38:50,CUST0103,STR075,볶음밥,14500,1,54.0,현금,N,,배달완료
ORD04329,2024-06-22 18:51:35,CUST0207,STR037,김치찌개,13400,1,38.0,카드,N,4.0,배달완료
ORD04330,2024-04-23 13:42:42,CUST0403,STR089,치킨버거,11100,99,59.0,카드,N,4.0,배달완료
ORD04331,2024-08-30 13:06:01,CUST0427,STR032,콤비네이션피자,23400,2,16.0,카드,N,,배달중
ORD04332,2024-05-13 13:58:57,CUST0231,STR057,치킨텐더,22500,1,27.0,카드,N,5.0,배달완료
ORD04333,2024-12-30 13:39:59,CUST0468,STR022,규동,11800,1,60.0,간편결제,N,4.0,배달완료
ORD04334,2024-03-29 20:46:17,CUST0387,STR014,마파두부,6600,2,35.0,간편결제,Y,,취소
ORD04335,2024-07-18 13:09:22,CUST0283,STR098,퀴노아샐러드,15800,1,56.0,카드,N,2.0,배달완료
ORD04336,2024-10-15 13:21:59,CUST0020,STR043,빅맥세트,10900,1,53.0,간편결제,Y,1.0,배달완료
ORD04337,2024-12-14 17:53:24,CUST0486,STR068,감자튀김,10000,1,45.0,현금,Y,4.0,배달완료
ORD04338,2024-10-04 16:41:16,CUST0064,STR080,곱창,34000,1,41.0,카드,N,,배달완료
ORD04339,2024-06-10 21:19:57,CUST0443,STR025,볶음밥,13500,1,34.0,간편결제,Y,,배달완료
ORD04340,2024-10-12 12:45:43,CUST0362,STR043,와퍼세트,7800,1,54.0,카드,N,5.0,배달완료
ORD04341,2024-07-18 18:51:31,CUST0467,STR067,치킨버거,10100,1,54.0,현금,Y,,배달완료
ORD04342,2024-01-29 18:13:56,CUST0224,STR035,포케보울,11700,1,39.0,카드,N,,배달중
ORD04343,2024-06-30 19:07:57,CUST0464,STR059,하와이안피자,29800,2,40.0,간편결제,N,,배달중
ORD04344,2024-01-26 22:54:08,CUST0020,STR087,짬뽕,12600,1,21.0,카드,N,,배달중
ORD04345,2024-12-21 17:12:28,CUST0056,STR005,순대,8800,1,54.0,현금,N,,취소
ORD04346,2024-03-13 20:49:31,CUST0237,STR018,순살치킨,22000,1,49.0,현금,N,,배달완료
ORD04347,2024-10-16 23:29:23,CUST0461,STR022,규동,14800,1,50.0,카드,N,5.0,배달완료
ORD04348,2024-12-21 22:50:46,CUST0004,STR049,빅맥세트,9500,1,59.0,간편결제,N,3.0,배달완료
ORD04349,2024-04-02 18:32:53,CUST0103,STR014,탕수육,10900,1,17.0,간편결제,N,5.0,배달완료
ORD04350,2024-04-18 21:28:19,CUST0063,STR015,튀김,6000,1,33.0,카드,Y,4.0,배달완료
ORD04351,2024-06-08 12:34:26,CUST0230,STR027,닭볶음탕,23000,1,18.0,카드,N,4.0,배달완료
ORD04352,2024-05-23 12:24:28,CUST0485,STR055,카페라떼,6900,1,19.0,간편결제,Y,1.0,배달완료
ORD04353,2024-04-09 21:59:48,CUST0155,STR062,너겟세트,9000,1,29.0,카드,N,4.0,배달완료
ORD04354,2024-03-09 11:12:26,CUST0016,STR066,순대,5500,1,28.0,카드,N,,배달완료
ORD04355,2024-05-26 19:44:36,CUST0180,STR075,깐풍기,13200,1,29.0,카드,N,,배달완료
ORD04356,2024-07-25 11:02:57,CUST0229,STR026,오뎅,9500,1,40.0,카드,N,5.0,배달완료
ORD04357,2024-12-05 11:01:35,CUST0132,STR035,닭가슴살샐러드,12700,1,57.0,현금,Y,,배달완료
ORD04358,2024-03-30 12:53:23,CUST0479,STR033,규동,22600,1,28.0,카드,Y,,취소
ORD04359,2024-10-08 19:14:59,CUST0028,STR011,아메리카노,11800,1,29.0,간편결제,Y,,배달완료
ORD04360,2024-11-24 21:33:43,CUST0121,STR025,탕수육,13900,2,50.0,카드,Y,,배달완료
ORD04361,2024-11-29 19:36:55,CUST0242,STR080,족발,26800,1,31.0,카드,N,5.0,배달완료
ORD04362,2024-07-24 18:35:00,CUST0339,STR059,고구마피자,34000,1,19.0,카드,Y,,취소
ORD04363,2024-05-21 16:16:49,CUST0483,STR020,순살치킨,23100,1,24.0,간편결제,N,4.0,배달완료
ORD04364,2024-06-24 17:10:14,CUST0431,STR097,오뎅,7100,1,46.0,카드,N,,배달중
ORD04365,2024-07-10 11:03:39,CUST0491,STR060,페퍼로니피자,31800,1,36.0,간편결제,N,,배달완료
ORD04366,2024-08-08 23:36:58,CUST0479,STR042,연어샐러드,11200,2,15.0,간편결제,N,,배달완료
ORD04367,2024-12-28 22:34:47,CUST0160,STR011,케이크,4600,1,47.0,현금,N,,취소
ORD04368,2024-08-02 11:28:51,CUST0324,STR078,콤비네이션피자,26500,1,30.0,간편결제,Y,,배달완료
ORD04369,2024-08-31 15:11:53,CUST0259,STR016,김치찌개,12400,1,19.0,현금,Y,,배달완료
ORD04370,2024-05-09 19:05:25,CUST0089,STR022,우동,23600,2,16.0,간편결제,N,4.0,배달완료
ORD04371,2024-01-25 11:46:27,CUST0314,STR058,라멘,20600,3,39.0,간편결제,N,,배달완료
ORD04372,2024-08-03 17:40:56,CUST0044,STR045,우동,11700,1,15.0,카드,N,5.0,배달완료
ORD04373,2024-01-29 14:23:04,CUST0165,STR094,보쌈,26100,1,19.0,현금,Y,,취소
ORD04374,2024-08-24 17:32:10,CUST0404,STR095,닭발,20600,1,59.0,카드,Y,,취소
ORD04375,2024-07-25 19:15:55,CUST0370,STR033,규동,9100,1,37.0,간편결제,N,3.0,배달완료
ORD04376,2024-08-18 12:10:39,CUST0239,STR035,그릭샐러드,11600,1,52.0,현금,N,1.0,배달완료
ORD04377,2024-11-28 22:26:57,CUST0015,STR061,오꼬노미야끼,15700,1,27.0,카드,N,3.0,배달완료
ORD04378,2024-02-22 19:49:35,CUST0333,STR041,그릭샐러드,8300,1,16.0,카드,Y,5.0,배달완료
ORD04379,2024-01-12 11:03:06,CUST0361,STR087,볶음밥,6500,1,15.0,카드,N,5.0,배달완료
ORD04380,2024-04-12 10:24:39,CUST0114,STR039,불고기,12300,1,49.0,카드,Y,4.0,배달완료
ORD04381,2024-01-05 19:47:38,CUST0260,STR041,시저샐러드,11600,1,33.0,간편결제,Y,,취소
ORD04382,2024-03-22 12:58:09,CUST0098,STR042,닭가슴살샐러드,10400,1,15.0,간편결제,N,,취소
ORD04383,2024-04-13 23:58:56,CUST0171,STR088,페퍼로니피자,31900,1,41.0,간편결제,N,,배달완료
ORD04384,2024-06-17 13:40:05,CUST0303,STR095,닭볶음탕,32600,1,27.0,카드,N,4.0,배달완료
ORD04385,2024-07-12 17:16:52,CUST0239,STR088,콤비네이션피자,21800,1,46.0,카드,N,5.0,배달완료
ORD04386,2024-11-24 18:56:27,CUST0305,STR007,튀김,10600,1,23.0,카드,N,5.0,배달완료
ORD04387,2024-07-06 11:58:01,CUST0486,STR084,닭가슴살샐러드,11900,1,36.0,카드,N,,배달완료
ORD04388,2024-12-20 13:00:23,CUST0171,STR001,감자튀김,7300,1,16.0,간편결제,N,,취소
ORD04389,2024-04-24 20:00:38,CUST0090,STR078,페퍼로니피자,15600,1,35.0,현금,N,4.0,배달완료
ORD04390,2024-04-17 13:39:01,CUST0060,STR012,감자튀김,8100,1,16.0,간편결제,Y,,배달완료
ORD04391,2024-10-27 13:52:39,CUST0431,STR045,돈카츠,23600,1,29.0,간편결제,N,4.0,배달완료
ORD04392,2024-08-08 18:52:16,CUST0322,STR079,연어샐러드,11900,1,29.0,현금,N,4.0,배달완료
ORD04393,2024-08-22 12:31:57,CUST0001,STR013,우동,17700,1,39.0,카드,N,5.0,배달완료
ORD04394,2024-12-06 18:33:42,CUST0317,STR045,라멘,16300,1,50.0,카드,N,5.0,배달완료
ORD04395,2024-10-11 17:05:42,CUST0135,STR007,튀김,4700,1,50.0,카드,Y,3.0,배달완료
ORD04396,2024-11-08 11:23:40,CUST0477,STR081,닭발,26100,1,28.0,카드,N,,배달완료
ORD04397,2024-04-09 12:54:00,CUST0432,STR001,너겟세트,6500,1,44.0,카드,N,3.0,배달완료
ORD04398,2024-12-04 22:01:02,CUST0233,STR021,시저샐러드,9000,1,37.0,현금,N,,취소
ORD04399,2024-06-06 12:33:40,CUST0322,STR082,양념치킨,23600,1,35.0,카드,N,,취소
ORD04400,2024-10-27 17:06:34,CUST0399,STR082,후라이드치킨,19900,1,47.0,카드,N,2.0,배달완료
ORD04401,2024-02-19 21:23:04,CUST0224,STR027,오돌뼈,26200,1,24.0,카드,N,5.0,배달완료
ORD04402,2024-08-13 18:25:55,CUST0403,STR020,순살치킨,24300,2,57.0,카드,Y,3.0,배달완료
ORD04403,2024-10-27 17:54:42,CUST0174,STR042,닭가슴살샐러드,8500,1,54.0,카드,Y,3.0,배달완료
ORD04404,2024-02-03 21:01:53,CUST0075,STR055,아메리카노,6600,1,60.0,간편결제,N,5.0,배달완료
ORD04405,2024-01-06 12:36:07,CUST0154,STR066,순대,10800,1,43.0,간편결제,N,4.0,배달완료
ORD04406,2024-01-24 21:44:04,CUST0252,STR002,연어샐러드,10400,2,28.0,카드,N,,배달중
ORD04407,2024-01-30 20:42:44,CUST0159,STR032,불고기피자,32500,3,29.0,카드,N,5.0,배달완료
ORD04408,2024-03-10 17:37:38,CUST0372,STR026,라볶이,5200,2,23.0,카드,Y,5.0,배달완료
ORD04409,2024-08-30 13:30:18,CUST0320,STR054,후라이드치킨,20700,3,22.0,카드,N,,배달완료
ORD04410,2024-05-08 16:43:12,CUST0037,STR064,규동,11200,2,32.0,카드,Y,,배달완료
ORD04411,2024-08-24 13:38:26,CUST0295,STR094,닭발,30100,2,26.0,카드,N,4.0,배달완료
ORD04412,2024-06-17 21:29:09,CUST0340,STR030,김치찌개,9100,1,38.0,간편결제,N,,배달완료
ORD04413,2024-09-11 23:36:27,CUST0172,STR052,불고기피자,22600,1,58.0,카드,Y,,취소
ORD04414,2024-02-17 20:16:46,CUST0234,STR049,치킨버거,6200,1,21.0,간편결제,N,,배달완료
ORD04415,2024-08-19 20:48:20,CUST0432,STR098,닭가슴살샐러드,10100,3,34.0,카드,N,,배달완료
ORD04416,2024-01-19 16:12:17,CUST0029,STR023,규동,23200,2,32.0,카드,N,5.0,배달완료
ORD04417,2024-04-11 13:10:53,CUST0406,STR041,닭가슴살샐러드,10100,1,40.0,카드,Y,4.0,배달완료
ORD04418,2024-11-27 19:12:24,CUST0062,STR068,감자튀김,11400,1,49.0,카드,N,4.0,배달완료
ORD04419,2024-03-10 09:53:58,CUST0065,STR097,순대,5300,1,37.0,카드,N,,배달완료
ORD04420,2024-11-08 13:52:28,CUST0082,STR050,탕수육,9600,1,55.0,간편결제,Y,5.0,배달완료
ORD04421,2024-11-24 19:43:23,CUST0389,STR036,불고기피자,26700,1,54.0,간편결제,N,3.0,배달완료
ORD04422,2024-04-22 20:56:32,CUST0378,STR030,갈비탕,13400,2,19.0,간편결제,N,5.0,배달완료
ORD04423,2024-12-29 11:27:52,CUST0462,STR055,마카롱세트,5700,1,39.0,간편결제,N,,취소
ORD04424,2024-01-12 21:04:33,CUST0203,STR049,불고기버거,7200,1,41.0,간편결제,Y,5.0,배달완료
ORD04425,2024-08-16 17:51:15,CUST0181,STR091,간장치킨,23900,1,32.0,간편결제,N,4.0,배달완료
ORD04426,2024-08-28 20:33:20,CUST0038,STR015,순대,10200,1,54.0,카드,N,,취소
ORD04427,2024-05-21 11:38:35,CUST0071,STR031,족발,27900,1,45.0,간편결제,N,4.0,배달완료
ORD04428,2024-03-20 11:42:11,CUST0392,STR069,비빔밥,7300,2,30.0,현금,Y,3.0,배달완료
ORD04429,2024-07-05 13:59:52,CUST0458,STR004,족발,19200,1,40.0,간편결제,N,4.0,배달완료
ORD04430,2024-08-04 13:13:52,CUST0430,STR017,라멘,14400,1,40.0,카드,Y,,배달완료
ORD04431,2024-02-24 23:12:45,CUST0471,STR060,불고기피자,21600,2,57.0,카드,N,,배달완료
ORD04432,2024-05-08 22:44:54,CUST0189,STR019,아메리카노,6100,1,31.0,카드,N,,취소
