구매ID,유저ID,상품ID,구매일,평점,구매금액
PU015976,U0402,P050,2024-03-01,3.0,32200
PU015977,U0402,P003,2024-07-28,5.0,83700
PU015978,U0402,P010,2024-01-24,3.0,167700
PU015979,U0402,P004,2024-03-24,4.0,215000
PU015980,U0403,P019,2024-05-19,4.0,192800
PU015981,U0403,P018,2024-08-12,4.0,83000
PU015982,U0403,P002,2024-04-14,5.0,121300
PU015983,U0403,P079,2024-05-31,3.0,16600
PU015984,U0403,P077,2024-01-12,4.0,43500
PU015985,U0404,P050,2024-10-10,4.0,29700
PU015986,U0404,P076,2024-12-20,2.0,54800
PU015987,U0404,P026,2024-09-10,4.0,72500
PU015988,U0404,P003,2024-07-28,,89700
PU015989,U0404,P077,2024-10-15,5.0,51400
PU015990,U0404,P058,2024-09-01,3.0,32400
PU015991,U0404,P033,2024-11-15,,82200
PU015992,U0404,P079,2024-11-06,2.0,21000
PU015993,U0404,P036,2024-03-27,5.0,57500
PU015994,U0404,P022,2024-08-02,4.0,141900
PU015995,U0404,P083,2024-10-20,3.0,38700
PU015996,U0404,P035,2024-07-27,4.0,93600
PU015997,U0404,P027,2024-01-15,5.0,76200
PU015998,U0404,P023,2024-09-22,4.0,132900
PU015999,U0404,P048,2024-04-14,3.0,42200
PU016000,U0404,P033,2024-06-22,,76500
PU016001,U0404,P024,2024-07-25,4.0,113300
PU016002,U0404,P040,2024-07-09,4.0,91300
PU016003,U0404,P002,2024-11-22,5.0,123300
PU016004,U0404,P048,2024-10-28,2.0,42900
PU016005,U0404,P024,2024-08-14,4.0,109500
PU016006,U0404,P020,2024-11-18,4.0,208200
PU016007,U0404,P014,2024-01-03,5.0,33700
PU016008,U0404,P039,2024-09-03,4.0,146300
PU016009,U0404,P032,2024-11-09,4.0,97200
PU016010,U0404,P062,2024-09-12,5.0,55800
PU016011,U0404,P037,2024-03-21,5.0,76100
PU016012,U0404,P065,2024-01-07,4.0,65800
PU016013,U0404,P020,2024-03-07,4.0,183400
PU016014,U0404,P024,2024-09-18,5.0,99100
PU016015,U0404,P032,2024-02-10,5.0,91600
PU016016,U0404,P048,2024-05-21,2.0,47600
PU016017,U0405,P049,2024-01-24,5.0,25900
PU016018,U0405,P096,2024-06-20,3.0,48300
PU016019,U0405,P083,2024-03-23,4.0,32300
PU016020,U0405,P062,2024-10-23,4.0,49300
PU016021,U0405,P084,2024-07-13,4.0,29700
PU016022,U0405,P094,2024-02-28,,53300
PU016023,U0405,P068,2024-10-20,5.0,25600
PU016024,U0405,P014,2024-12-18,2.0,36600
PU016025,U0405,P060,2024-09-14,4.0,27000
PU016026,U0405,P088,2024-12-07,4.0,6600
PU016027,U0405,P046,2024-05-28,5.0,15700
PU016028,U0405,P098,2024-01-05,,29400
PU016029,U0405,P078,2024-08-30,5.0,21700
PU016030,U0405,P084,2024-08-26,4.0,23600
PU016031,U0405,P085,2024-01-07,3.0,56800
PU016032,U0405,P041,2024-07-08,5.0,28700
PU016033,U0405,P094,2024-10-14,4.0,41400
PU016034,U0405,P093,2024-07-20,4.0,25600
PU016035,U0405,P070,2024-12-12,3.0,55400
PU016036,U0405,P096,2024-12-25,5.0,36700
PU016037,U0405,P047,2024-04-20,5.0,30500
PU016038,U0405,P022,2024-08-28,5.0,154700
PU016039,U0405,P035,2024-04-07,3.0,88600
PU016040,U0405,P042,2024-07-14,5.0,9000
PU016041,U0405,P098,2024-02-25,5.0,23700
PU016042,U0405,P094,2024-01-08,,41100
PU016043,U0406,P013,2024-01-24,4.0,149200
PU016044,U0406,P014,2024-08-17,4.0,37300
PU016045,U0406,P011,2024-05-20,4.0,118100
PU016046,U0406,P044,2024-12-07,3.0,24400
PU016047,U0406,P078,2024-03-16,,17500
PU016048,U0406,P010,2024-04-14,5.0,140900
PU016049,U0406,P018,2024-07-16,4.0,72600
PU016050,U0406,P013,2024-08-26,4.0,174700
PU016051,U0406,P042,2024-03-09,,10500
PU016052,U0406,P019,2024-05-24,5.0,171200
PU016053,U0406,P007,2024-06-10,5.0,309000
PU016054,U0406,P002,2024-02-09,5.0,102000
PU016055,U0406,P025,2024-10-14,4.0,139200
PU016056,U0406,P015,2024-03-16,4.0,166100
PU016057,U0406,P092,2024-02-16,3.0,55000
PU016058,U0406,P058,2024-09-09,4.0,30400
PU016059,U0406,P020,2024-04-01,5.0,203500
PU016060,U0406,P014,2024-09-26,5.0,37500
PU016061,U0406,P010,2024-11-15,5.0,153500
PU016062,U0406,P017,2024-04-01,4.0,78500
PU016063,U0406,P007,2024-02-26,4.0,325400
PU016064,U0406,P014,2024-06-03,5.0,33300
PU016065,U0406,P001,2024-07-31,4.0,214900
PU016066,U0406,P007,2024-12-21,3.0,341700
PU016067,U0406,P018,2024-04-20,5.0,72200
PU016068,U0406,P018,2024-12-30,4.0,83500
PU016069,U0406,P095,2024-08-30,5.0,34500
PU016070,U0406,P018,2024-03-24,5.0,83300
PU016071,U0406,P087,2024-06-13,5.0,23300
PU016072,U0406,P038,2024-11-14,,178400
PU016073,U0406,P050,2024-02-06,,34800
PU016074,U0406,P013,2024-04-07,5.0,184200
PU016075,U0406,P034,2024-10-04,4.0,87700
PU016076,U0406,P018,2024-12-21,4.0,78400
PU016077,U0406,P004,2024-05-15,4.0,220800
PU016078,U0406,P005,2024-03-21,5.0,247400
PU016079,U0406,P013,2024-10-04,5.0,150300
PU016080,U0406,P003,2024-08-06,4.0,81100
PU016081,U0406,P017,2024-02-02,4.0,71100
PU016082,U0406,P078,2024-04-25,4.0,19800
PU016083,U0406,P018,2024-06-05,,67700
PU016084,U0406,P014,2024-09-10,4.0,35200
PU016085,U0406,P010,2024-04-11,5.0,151900
PU016086,U0406,P002,2024-01-30,5.0,100600
PU016087,U0406,P002,2024-10-20,5.0,123100
PU016088,U0406,P010,2024-05-17,4.0,155700
PU016089,U0406,P003,2024-06-07,5.0,91500
PU016090,U0406,P004,2024-10-30,4.0,203800
PU016091,U0406,P003,2024-07-21,4.0,90200
PU016092,U0406,P035,2024-03-23,4.0,75300
PU016093,U0406,P053,2024-12-25,5.0,29600
PU016094,U0406,P014,2024-10-27,3.0,39800
PU016095,U0407,P064,2024-10-08,,51700
PU016096,U0407,P068,2024-04-28,5.0,29300
PU016097,U0407,P075,2024-03-07,5.0,9600
PU016098,U0407,P039,2024-01-17,3.0,190300
PU016099,U0407,P097,2024-03-27,5.0,12400
PU016100,U0407,P060,2024-05-24,4.0,28700
PU016101,U0407,P063,2024-05-01,4.0,48400
PU016102,U0407,P063,2024-12-28,5.0,55200
PU016103,U0407,P064,2024-02-18,,64200
PU016104,U0407,P052,2024-05-06,1.0,44300
PU016105,U0407,P063,2024-12-10,4.0,54400
PU016106,U0407,P080,2024-07-26,3.0,62100
PU016107,U0407,P068,2024-11-12,4.0,26500
PU016108,U0407,P080,2024-04-27,4.0,62900
PU016109,U0407,P073,2024-02-26,4.0,49800
PU016110,U0407,P076,2024-12-19,,44500
PU016111,U0407,P079,2024-07-23,3.0,20800
PU016112,U0407,P097,2024-05-25,,12800
PU016113,U0407,P079,2024-08-04,4.0,21000
PU016114,U0407,P053,2024-01-21,5.0,30200
PU016115,U0407,P077,2024-09-14,5.0,51400
PU016116,U0407,P062,2024-02-27,4.0,57300
PU016117,U0407,P047,2024-07-31,1.0,24100
PU016118,U0407,P044,2024-02-16,,24500
PU016119,U0407,P059,2024-03-06,3.0,49900
PU016120,U0407,P076,2024-10-01,5.0,56800
PU016121,U0407,P030,2024-02-04,5.0,121000
PU016122,U0407,P079,2024-11-17,5.0,17700
PU016123,U0407,P026,2024-11-24,5.0,67000
PU016124,U0407,P074,2024-11-02,5.0,61400
PU016125,U0407,P064,2024-10-30,4.0,54200
PU016126,U0407,P067,2024-12-27,4.0,66500
PU016127,U0408,P061,2024-11-11,4.0,52600
PU016128,U0408,P075,2024-08-12,4.0,8600
PU016129,U0408,P006,2024-12-16,,147700
PU016130,U0408,P063,2024-10-01,,60300
PU016131,U0408,P093,2024-03-18,4.0,22000
PU016132,U0408,P031,2024-02-07,5.0,30500
PU016133,U0408,P036,2024-01-31,4.0,62000
PU016134,U0408,P019,2024-05-28,3.0,221900
PU016135,U0408,P098,2024-04-20,4.0,30600
PU016136,U0408,P090,2024-02-09,5.0,28800
PU016137,U0408,P032,2024-12-28,3.0,84700
PU016138,U0408,P083,2024-03-06,4.0,32200
PU016139,U0408,P016,2024-01-28,2.0,243900
PU016140,U0408,P091,2024-11-16,5.0,38500
PU016141,U0408,P066,2024-01-03,4.0,14000
PU016142,U0408,P072,2024-08-03,5.0,67700
PU016143,U0408,P024,2024-09-11,1.0,111400
PU016144,U0408,P021,2024-02-11,2.0,106800
PU016145,U0408,P030,2024-01-11,2.0,134400
PU016146,U0408,P099,2024-01-26,5.0,16100
PU016147,U0408,P057,2024-03-12,3.0,21800
PU016148,U0408,P001,2024-09-30,5.0,247000
PU016149,U0408,P068,2024-08-24,5.0,23700
PU016150,U0408,P036,2024-12-03,3.0,63700
PU016151,U0408,P088,2024-01-03,4.0,8200
PU016152,U0408,P087,2024-03-31,5.0,21700
PU016153,U0408,P093,2024-07-01,5.0,21300
PU016154,U0408,P051,2024-12-08,4.0,9200
PU016155,U0408,P085,2024-07-23,4.0,50300
PU016156,U0408,P092,2024-04-16,,66400
PU016157,U0408,P092,2024-05-31,5.0,60300
PU016158,U0408,P081,2024-03-16,3.0,24000
PU016159,U0408,P071,2024-01-11,4.0,13900
PU016160,U0408,P094,2024-04-24,5.0,45900
PU016161,U0408,P038,2024-03-09,3.0,181400
PU016162,U0408,P062,2024-11-20,3.0,54300
PU016163,U0408,P009,2024-12-11,4.0,171600
PU016164,U0408,P069,2024-04-30,5.0,20700
PU016165,U0408,P090,2024-08-04,5.0,27800
PU016166,U0408,P050,2024-04-22,5.0,35800
PU016167,U0408,P092,2024-07-08,4.0,62500
PU016168,U0408,P100,2024-09-29,4.0,25500
PU016169,U0408,P022,2024-05-23,5.0,174300
PU016170,U0408,P049,2024-04-25,4.0,26800
PU016171,U0408,P098,2024-06-24,4.0,26000
PU016172,U0408,P011,2024-03-14,,133500
PU016173,U0408,P050,2024-11-20,3.0,31900
PU016174,U0409,P011,2024-05-21,3.0,129000
PU016175,U0409,P074,2024-06-15,5.0,52800
PU016176,U0409,P027,2024-08-10,4.0,74800
PU016177,U0409,P081,2024-11-16,3.0,19700
PU016178,U0409,P075,2024-03-17,5.0,10400
PU016179,U0409,P078,2024-04-07,4.0,20900
PU016180,U0409,P022,2024-12-25,5.0,171700
PU016181,U0409,P029,2024-01-23,4.0,64300
PU016182,U0409,P062,2024-11-30,,43600
PU016183,U0409,P008,2024-05-05,3.0,269300
PU016184,U0409,P037,2024-10-27,5.0,86100
PU016185,U0409,P020,2024-07-29,,186300
PU016186,U0409,P040,2024-10-03,4.0,100400
PU016187,U0409,P058,2024-12-19,4.0,34300
PU016188,U0409,P100,2024-02-24,3.0,22200
PU016189,U0409,P022,2024-04-08,5.0,160500
PU016190,U0409,P040,2024-04-08,5.0,92700
PU016191,U0409,P087,2024-03-23,4.0,24500
PU016192,U0409,P039,2024-02-08,4.0,188500
PU016193,U0409,P065,2024-11-19,5.0,77300
PU016194,U0409,P067,2024-03-06,4.0,58500
PU016195,U0409,P008,2024-03-06,2.0,280800
PU016196,U0409,P087,2024-04-25,3.0,25600
PU016197,U0409,P081,2024-02-22,3.0,24700
PU016198,U0409,P081,2024-11-19,4.0,21100
PU016199,U0409,P013,2024-05-07,4.0,157400
PU016200,U0409,P026,2024-02-01,3.0,56800
PU016201,U0409,P064,2024-06-13,4.0,56600
PU016202,U0409,P036,2024-02-03,,55100
PU016203,U0409,P038,2024-04-15,5.0,185400
PU016204,U0409,P032,2024-01-16,,77600
PU016205,U0409,P062,2024-08-22,4.0,53100
PU016206,U0410,P050,2024-12-12,4.0,31400
PU016207,U0410,P046,2024-03-06,5.0,15000
PU016208,U0410,P047,2024-02-05,4.0,29400
PU016209,U0410,P049,2024-03-24,,30100
PU016210,U0410,P071,2024-01-05,4.0,17000
PU016211,U0410,P060,2024-10-30,5.0,24400
PU016212,U0410,P058,2024-09-11,5.0,39400
PU016213,U0410,P057,2024-07-10,5.0,24800
PU016214,U0410,P043,2024-12-11,4.0,16900
PU016215,U0410,P071,2024-03-24,5.0,16700
PU016216,U0410,P060,2024-07-10,4.0,24400
PU016217,U0410,P049,2024-10-03,4.0,32100
PU016218,U0410,P002,2024-02-26,3.0,120600
PU016219,U0410,P044,2024-02-06,4.0,20700
PU016220,U0410,P042,2024-05-25,3.0,9300
PU016221,U0410,P007,2024-03-11,4.0,359700
PU016222,U0410,P097,2024-04-01,3.0,11700
PU016223,U0410,P055,2024-05-28,,20800
PU016224,U0410,P036,2024-12-25,2.0,72100
PU016225,U0410,P054,2024-08-02,4.0,30300
PU016226,U0410,P031,2024-08-17,2.0,26700
PU016227,U0410,P056,2024-08-05,4.0,20700
PU016228,U0410,P048,2024-06-01,,52500
PU016229,U0410,P052,2024-08-08,5.0,40000
PU016230,U0410,P028,2024-05-01,3.0,49200
PU016231,U0410,P059,2024-10-12,4.0,44300
PU016232,U0410,P047,2024-07-08,5.0,29800
PU016233,U0410,P042,2024-07-14,,9800
PU016234,U0410,P047,2024-02-16,,28500
PU016235,U0410,P047,2024-08-16,4.0,23600
PU016236,U0410,P056,2024-05-14,5.0,15900
PU016237,U0410,P042,2024-11-16,4.0,9500
PU016238,U0410,P087,2024-02-22,,23400
PU016239,U0410,P047,2024-10-06,5.0,24600
PU016240,U0410,P044,2024-04-10,5.0,26500
PU016241,U0410,P055,2024-01-01,4.0,17800
PU016242,U0410,P043,2024-08-05,4.0,19400
PU016243,U0410,P047,2024-06-06,5.0,27200
PU016244,U0410,P076,2024-07-15,5.0,44600
PU016245,U0410,P060,2024-07-27,4.0,29200
PU016246,U0410,P042,2024-06-21,4.0,11600
PU016247,U0410,P051,2024-06-24,5.0,10900
PU016248,U0410,P059,2024-09-08,5.0,46800
PU016249,U0410,P046,2024-11-10,,15200
PU016250,U0410,P059,2024-03-18,4.0,48300
PU016251,U0411,P005,2024-01-06,3.0,232800
PU016252,U0411,P026,2024-01-12,3.0,60800
PU016253,U0411,P078,2024-09-24,,21900
PU016254,U0411,P081,2024-08-23,4.0,21200
PU016255,U0411,P091,2024-04-11,4.0,41400
PU016256,U0411,P091,2024-04-08,5.0,41300
PU016257,U0411,P067,2024-02-21,4.0,54800
PU016258,U0411,P070,2024-11-10,,54300
PU016259,U0411,P061,2024-11-06,5.0,56600
PU016260,U0411,P016,2024-03-22,,265200
PU016261,U0411,P089,2024-07-03,4.0,22700
PU016262,U0411,P003,2024-10-04,4.0,86300
PU016263,U0411,P066,2024-07-09,,12900
PU016264,U0411,P065,2024-03-28,5.0,59900
PU016265,U0411,P085,2024-05-24,4.0,53800
PU016266,U0411,P091,2024-06-25,5.0,38000
PU016267,U0411,P044,2024-02-13,,20600
PU016268,U0411,P061,2024-06-24,4.0,58200
PU016269,U0411,P001,2024-07-28,2.0,249900
PU016270,U0411,P080,2024-03-04,4.0,63600
PU016271,U0411,P015,2024-09-03,5.0,130200
PU016272,U0411,P094,2024-04-23,5.0,52500
PU016273,U0411,P090,2024-06-13,,28000
PU016274,U0411,P005,2024-11-09,,287400
PU016275,U0411,P069,2024-06-15,5.0,24800
PU016276,U0411,P099,2024-06-16,,20200
PU016277,U0411,P081,2024-10-10,3.0,19700
PU016278,U0411,P073,2024-10-29,4.0,48300
PU016279,U0411,P039,2024-10-23,2.0,146900
PU016280,U0411,P100,2024-05-16,4.0,21200
PU016281,U0411,P087,2024-10-04,4.0,25800
PU016282,U0411,P071,2024-11-21,,14000
PU016283,U0411,P067,2024-03-07,4.0,54100
PU016284,U0411,P065,2024-02-13,5.0,73900
PU016285,U0411,P051,2024-12-16,2.0,9200
PU016286,U0411,P079,2024-09-28,5.0,17400
PU016287,U0411,P005,2024-08-26,3.0,281400
PU016288,U0411,P062,2024-12-06,,52300
PU016289,U0411,P054,2024-11-17,3.0,32500
PU016290,U0411,P093,2024-01-21,,23100
PU016291,U0411,P055,2024-09-04,,21000
PU016292,U0411,P051,2024-12-09,4.0,9900
PU016293,U0411,P099,2024-09-01,5.0,16400
PU016294,U0411,P019,2024-08-06,4.0,176200
PU016295,U0411,P081,2024-05-01,5.0,23100
PU016296,U0412,P041,2024-07-02,,37800
PU016297,U0412,P059,2024-12-04,5.0,44500
PU016298,U0412,P083,2024-02-18,3.0,38400
PU016299,U0412,P082,2024-07-27,4.0,37000
PU016300,U0412,P081,2024-06-07,4.0,22900
PU016301,U0412,P095,2024-04-08,4.0,39500
PU016302,U0412,P098,2024-10-12,3.0,26000
PU016303,U0412,P070,2024-11-17,4.0,52900
PU016304,U0412,P064,2024-03-25,4.0,54900
PU016305,U0412,P012,2024-11-29,5.0,282500
PU016306,U0412,P057,2024-04-08,4.0,21700
PU016307,U0412,P083,2024-02-25,4.0,35500
PU016308,U0412,P064,2024-07-15,4.0,63500
PU016309,U0412,P067,2024-09-04,5.0,68900
PU016310,U0412,P056,2024-02-01,5.0,19400
PU016311,U0412,P060,2024-08-11,,28900
PU016312,U0412,P043,2024-07-04,4.0,21100
PU016313,U0412,P069,2024-11-23,4.0,19200
PU016314,U0412,P076,2024-04-24,4.0,55500
PU016315,U0412,P061,2024-03-03,5.0,55400
PU016316,U0412,P041,2024-11-12,4.0,33300
PU016317,U0412,P071,2024-07-01,5.0,17000
PU016318,U0412,P067,2024-04-18,5.0,68200
PU016319,U0412,P053,2024-01-28,4.0,36900
PU016320,U0412,P051,2024-02-12,,9200
PU016321,U0412,P025,2024-08-07,4.0,134600
PU016322,U0412,P029,2024-09-17,3.0,59500
PU016323,U0412,P066,2024-11-18,4.0,13800
PU016324,U0412,P063,2024-07-05,4.0,50300
PU016325,U0412,P067,2024-06-17,4.0,61200
PU016326,U0412,P014,2024-04-07,5.0,37800
PU016327,U0412,P062,2024-11-22,4.0,48600
PU016328,U0412,P080,2024-08-21,4.0,60700
PU016329,U0412,P044,2024-04-18,5.0,24700
PU016330,U0412,P096,2024-01-14,2.0,43100
PU016331,U0412,P083,2024-08-29,4.0,36500
PU016332,U0412,P090,2024-06-06,2.0,29200
PU016333,U0412,P045,2024-05-19,5.0,46400
PU016334,U0412,P025,2024-12-07,3.0,136100
PU016335,U0412,P021,2024-09-05,5.0,102300
PU016336,U0412,P071,2024-10-11,3.0,16500
PU016337,U0412,P096,2024-06-03,2.0,42100
PU016338,U0412,P051,2024-06-16,5.0,9000
PU016339,U0412,P069,2024-06-28,4.0,25100
PU016340,U0412,P058,2024-01-18,3.0,35900
PU016341,U0413,P080,2024-06-12,4.0,53900
PU016342,U0413,P062,2024-05-19,4.0,46700
PU016343,U0413,P078,2024-12-02,5.0,18000
PU016344,U0413,P075,2024-07-04,4.0,9300
PU016345,U0413,P094,2024-07-17,3.0,49500
PU016346,U0413,P044,2024-09-05,,23000
PU016347,U0413,P069,2024-07-02,4.0,23400
PU016348,U0413,P068,2024-09-25,4.0,27000
PU016349,U0413,P065,2024-12-16,5.0,61700
PU016350,U0413,P077,2024-10-01,5.0,52600
PU016351,U0413,P005,2024-05-26,3.0,254000
PU016352,U0413,P062,2024-02-28,4.0,50200
PU016353,U0413,P076,2024-06-03,4.0,56600
PU016354,U0413,P075,2024-04-20,5.0,8200
PU016355,U0413,P043,2024-04-28,3.0,17400
PU016356,U0413,P071,2024-07-08,4.0,13100
PU016357,U0413,P079,2024-04-09,4.0,17900
PU016358,U0413,P070,2024-03-24,5.0,46700
PU016359,U0413,P063,2024-02-16,,45700
PU016360,U0413,P061,2024-04-24,5.0,61000
PU016361,U0413,P064,2024-09-16,,64500
PU016362,U0413,P072,2024-03-27,5.0,77100
PU016363,U0413,P073,2024-07-22,5.0,46400
PU016364,U0413,P008,2024-04-13,2.0,275900
PU016365,U0413,P072,2024-01-12,4.0,68400
PU016366,U0413,P064,2024-11-25,4.0,52400
PU016367,U0413,P013,2024-08-30,4.0,179200
PU016368,U0413,P066,2024-04-29,5.0,15900
PU016369,U0413,P074,2024-07-02,4.0,59500
PU016370,U0413,P062,2024-02-26,4.0,56700
PU016371,U0413,P076,2024-01-29,4.0,58200
PU016372,U0413,P074,2024-09-13,5.0,67100
PU016373,U0413,P015,2024-01-10,3.0,170000
PU016374,U0413,P065,2024-05-06,3.0,61700
PU016375,U0413,P069,2024-02-08,5.0,20700
PU016376,U0413,P079,2024-02-27,4.0,18300
PU016377,U0413,P021,2024-03-21,4.0,111800
PU016378,U0413,P063,2024-06-26,5.0,60800
PU016379,U0413,P035,2024-05-02,5.0,84200
PU016380,U0413,P065,2024-12-25,4.0,62100
PU016381,U0413,P066,2024-12-14,3.0,14300
PU016382,U0414,P059,2024-10-07,,41200
PU016383,U0414,P051,2024-02-14,4.0,11600
PU016384,U0414,P011,2024-07-14,4.0,139700
PU016385,U0414,P057,2024-11-08,,23500
PU016386,U0414,P042,2024-10-15,4.0,8900
PU016387,U0414,P050,2024-08-01,,33300
PU016388,U0414,P092,2024-09-18,3.0,60500
PU016389,U0414,P044,2024-02-29,4.0,25700
PU016390,U0414,P023,2024-04-30,3.0,129100
PU016391,U0414,P042,2024-03-14,4.0,11100
PU016392,U0414,P044,2024-09-11,5.0,24400
PU016393,U0414,P057,2024-11-22,4.0,20700
PU016394,U0414,P014,2024-08-12,4.0,36200
PU016395,U0414,P057,2024-12-27,5.0,21300
PU016396,U0414,P041,2024-02-23,4.0,37200
PU016397,U0414,P059,2024-02-12,4.0,50600
PU016398,U0414,P051,2024-08-12,,9000
PU016399,U0414,P010,2024-06-08,3.0,164200
PU016400,U0414,P052,2024-03-30,,36000
PU016401,U0414,P046,2024-01-11,5.0,15900
PU016402,U0414,P052,2024-03-10,,44800
PU016403,U0414,P046,2024-11-03,,16900
PU016404,U0414,P080,2024-02-02,4.0,62200
PU016405,U0414,P052,2024-07-20,3.0,45700
PU016406,U0414,P058,2024-06-15,4.0,34200
PU016407,U0414,P053,2024-02-15,4.0,30600
PU016408,U0414,P053,2024-05-05,,28500
PU016409,U0414,P059,2024-09-30,4.0,48900
PU016410,U0414,P002,2024-07-26,3.0,99500
PU016411,U0414,P043,2024-04-04,4.0,20600
PU016412,U0414,P064,2024-12-07,3.0,63700
PU016413,U0414,P009,2024-10-17,,157200
PU016414,U0414,P056,2024-11-17,3.0,18500
PU016415,U0414,P049,2024-02-03,4.0,27100
PU016416,U0414,P034,2024-04-09,,104900
PU016417,U0414,P048,2024-03-07,4.0,48800
PU016418,U0414,P053,2024-11-29,5.0,30400
PU016419,U0414,P002,2024-06-18,4.0,113500
PU016420,U0414,P079,2024-06-03,4.0,16300
PU016421,U0414,P058,2024-07-18,5.0,37300
PU016422,U0414,P041,2024-08-12,4.0,38000
PU016423,U0414,P055,2024-03-12,,23400
PU016424,U0414,P047,2024-01-08,4.0,28000
PU016425,U0415,P018,2024-04-15,5.0,71200
PU016426,U0415,P014,2024-06-10,,33900
PU016427,U0415,P001,2024-08-21,,243600
PU016428,U0415,P008,2024-04-27,4.0,212000
PU016429,U0415,P019,2024-03-23,3.0,181500
PU016430,U0415,P017,2024-01-03,4.0,77900
PU016431,U0415,P049,2024-03-27,4.0,32000
PU016432,U0415,P009,2024-12-19,,199900
PU016433,U0415,P020,2024-08-05,3.0,181100
PU016434,U0415,P007,2024-06-21,5.0,380300
PU016435,U0415,P009,2024-10-18,4.0,186200
PU016436,U0415,P020,2024-10-02,5.0,177700
PU016437,U0415,P018,2024-02-10,4.0,69700
PU016438,U0415,P044,2024-04-24,3.0,22700
PU016439,U0415,P098,2024-01-25,5.0,28600
PU016440,U0415,P005,2024-08-14,5.0,254900
PU016441,U0415,P005,2024-04-20,4.0,271800
PU016442,U0415,P011,2024-09-09,,111100
PU016443,U0415,P014,2024-10-24,5.0,30400
PU016444,U0415,P034,2024-03-01,4.0,108700
PU016445,U0415,P019,2024-08-29,4.0,196700
PU016446,U0415,P014,2024-04-08,5.0,35900
PU016447,U0415,P021,2024-06-26,2.0,111700
PU016448,U0415,P043,2024-06-20,4.0,17900
PU016449,U0415,P018,2024-04-07,3.0,63300
PU016450,U0415,P003,2024-09-06,5.0,104600
PU016451,U0415,P012,2024-02-18,,230500
PU016452,U0415,P073,2024-04-13,3.0,46000
PU016453,U0415,P011,2024-11-15,5.0,122300
PU016454,U0415,P016,2024-02-06,5.0,259100
PU016455,U0415,P016,2024-04-08,5.0,255200
PU016456,U0415,P007,2024-06-27,3.0,321100
PU016457,U0415,P006,2024-07-30,5.0,141700
PU016458,U0415,P052,2024-10-10,3.0,39300
PU016459,U0415,P006,2024-10-16,4.0,146200
PU016460,U0415,P010,2024-01-01,3.0,139800
PU016461,U0415,P002,2024-10-22,4.0,114100
PU016462,U0416,P099,2024-07-17,4.0,19300
PU016463,U0416,P007,2024-06-21,4.0,332600
PU016464,U0416,P091,2024-03-03,4.0,37800
PU016465,U0416,P002,2024-12-03,4.0,106100
PU016466,U0416,P094,2024-10-20,4.0,45600
PU016467,U0416,P095,2024-08-23,4.0,37200
PU016468,U0416,P005,2024-07-19,4.0,222300
PU016469,U0416,P029,2024-05-23,3.0,61500
PU016470,U0416,P015,2024-12-11,5.0,131400
PU016471,U0416,P087,2024-06-07,4.0,23200
PU016472,U0416,P091,2024-09-29,5.0,39600
PU016473,U0416,P006,2024-02-07,5.0,135800
PU016474,U0416,P070,2024-12-28,3.0,49100
PU016475,U0416,P086,2024-03-25,3.0,56700
PU016476,U0416,P008,2024-04-02,5.0,268700
PU016477,U0416,P098,2024-10-08,4.0,29100
PU016478,U0416,P060,2024-09-11,3.0,30000
PU016479,U0416,P070,2024-11-03,3.0,44900
PU016480,U0416,P088,2024-05-20,5.0,7500
PU016481,U0416,P007,2024-07-12,3.0,346400
PU016482,U0416,P055,2024-04-17,3.0,21700
PU016483,U0416,P004,2024-06-19,4.0,187700
PU016484,U0416,P088,2024-04-08,,6300
PU016485,U0416,P094,2024-12-12,,40000
PU016486,U0416,P074,2024-10-26,2.0,66000
PU016487,U0416,P088,2024-08-11,5.0,7300
PU016488,U0416,P035,2024-10-14,4.0,91400
PU016489,U0416,P005,2024-10-20,4.0,220900
PU016490,U0416,P081,2024-12-09,5.0,24000
PU016491,U0416,P007,2024-04-10,4.0,318200
PU016492,U0416,P089,2024-07-24,4.0,23700
PU016493,U0416,P002,2024-08-21,5.0,125000
PU016494,U0416,P086,2024-03-11,5.0,55900
PU016495,U0416,P078,2024-01-25,5.0,19600
PU016496,U0416,P006,2024-01-04,5.0,158600
PU016497,U0416,P005,2024-04-30,4.0,218500
PU016498,U0416,P085,2024-07-22,4.0,52300
PU016499,U0417,P086,2024-02-04,,54600
PU016500,U0417,P100,2024-06-30,5.0,22800
PU016501,U0417,P082,2024-05-16,3.0,41500
PU016502,U0417,P057,2024-04-13,3.0,26300
PU016503,U0417,P049,2024-12-09,4.0,26800
PU016504,U0417,P006,2024-06-06,,161500
PU016505,U0417,P098,2024-09-22,5.0,29100
PU016506,U0417,P100,2024-03-16,4.0,26600
PU016507,U0417,P098,2024-08-05,5.0,26400
PU016508,U0417,P100,2024-06-24,5.0,23800
PU016509,U0417,P086,2024-02-23,3.0,48500
PU016510,U0417,P021,2024-04-19,5.0,132200
PU016511,U0417,P091,2024-10-05,5.0,40800
PU016512,U0417,P083,2024-11-18,4.0,40300
PU016513,U0417,P100,2024-04-12,3.0,24100
PU016514,U0417,P093,2024-09-26,4.0,22000
PU016515,U0417,P100,2024-07-21,5.0,24600
PU016516,U0417,P051,2024-06-17,3.0,10300
PU016517,U0417,P081,2024-06-14,5.0,21900
PU016518,U0417,P089,2024-03-14,5.0,22100
PU016519,U0417,P050,2024-10-29,2.0,32600
PU016520,U0417,P016,2024-05-20,1.0,299000
